Timestamp;Name;Position;Rotation;Grabbed;Hand
0;Right Hand Presence Physics;(0.00, 0.17, 0.00);(0.00, 0.00, 0.00)
0;Left Hand Presence Physics;(0.00, 0.17, 0.00);(0.00, 0.00, 0.00)
0;Right Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
0;Left Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
0;Metal Cube;(-0.11, 0.56, 5.65);(0.00, 0.00, 0.00);False;
29,73532;Right Controller;(-0.07, 0.62, 5.64);(23.62, 345.92, 346.48)
29,73532;Left Controller;(-0.14, 0.62, 5.66);(5.14, 23.41, 17.60)
29,73532;Metal Cube;(-0.12, 0.56, 5.64);(1.35, 91.17, 12.57);False;
30,23658;Right Hand Presence Physics;(-0.04, 0.62, 5.64);(24.23, 2.13, 351.79)
30,23658;Left Hand Presence Physics;(-0.19, 0.61, 5.66);(6.01, 7.18, 6.76)
30,23658;Right Controller;(-0.04, 0.62, 5.64);(24.40, 2.11, 351.87)
30,23658;Left Controller;(-0.19, 0.61, 5.66);(6.28, 6.84, 6.34)
30,23658;Metal Cube;(-0.14, 0.55, 5.63);(0.00, 135.51, 0.00);False;
30,73804;Right Hand Presence Physics;(-0.08, 0.62, 5.63);(22.27, 359.06, 358.86)
30,73804;Left Hand Presence Physics;(-0.16, 0.61, 5.64);(7.99, 6.96, 340.93)
30,73804;Right Controller;(-0.09, 0.62, 5.63);(24.15, 350.25, 347.15)
30,73804;Left Controller;(-0.15, 0.61, 5.64);(8.54, 18.65, 16.49)
30,73804;Metal Cube;(-0.14, 0.55, 5.63);(0.01, 131.89, 0.01);False;
31,23901;Right Hand Presence Physics;(-0.06, 0.62, 5.62);(21.59, 355.43, 348.07)
31,23901;Left Hand Presence Physics;(-0.19, 0.61, 5.66);(6.40, 8.31, 6.73)
31,23901;Right Controller;(-0.06, 0.62, 5.62);(21.62, 355.61, 348.29)
31,23901;Left Controller;(-0.19, 0.61, 5.66);(7.23, 8.39, 11.87)
31,23901;Metal Cube;(-0.14, 0.55, 5.63);(0.00, 130.32, 0.00);False;
31,74017;Right Hand Presence Physics;(-0.06, 0.62, 5.63);(20.04, 18.96, 351.14)
31,74017;Left Hand Presence Physics;(-0.19, 0.61, 5.66);(7.28, 8.71, 12.71)
31,74017;Right Controller;(-0.07, 0.62, 5.62);(21.36, 354.87, 349.64)
31,74017;Left Controller;(-0.19, 0.61, 5.66);(7.28, 8.71, 12.67)
31,74017;Metal Cube;(-0.11, 0.55, 5.65);(0.00, 130.49, 359.99);False;
32,24133;Right Hand Presence Physics;(-0.06, 0.62, 5.63);(20.79, 357.25, 350.09)
32,24133;Left Hand Presence Physics;(-0.19, 0.61, 5.66);(7.36, 8.99, 12.79)
32,24133;Right Controller;(-0.06, 0.62, 5.63);(20.77, 357.25, 350.14)
32,24133;Left Controller;(-0.19, 0.61, 5.66);(7.36, 8.99, 12.79)
32,24133;Metal Cube;(-0.11, 0.55, 5.65);(0.00, 130.49, 0.00);False;
32,74267;Right Hand Presence Physics;(-0.06, 0.62, 5.63);(22.19, 359.78, 353.98)
32,74267;Left Hand Presence Physics;(-0.19, 0.61, 5.66);(7.42, 9.06, 12.71)
32,74267;Right Controller;(-0.06, 0.62, 5.63);(21.57, 358.83, 351.94)
32,74267;Left Controller;(-0.19, 0.61, 5.66);(7.43, 9.02, 12.70)
32,74267;Metal Cube;(-0.11, 0.55, 5.65);(0.00, 130.49, 0.00);False;
33,24356;Right Hand Presence Physics;(-0.05, 0.62, 5.63);(19.56, 0.74, 352.27)
33,24356;Left Hand Presence Physics;(-0.17, 0.60, 5.66);(7.87, 12.45, 8.78)
33,24356;Right Controller;(-0.05, 0.62, 5.63);(19.36, 0.47, 351.67)
33,24356;Left Controller;(-0.17, 0.61, 5.66);(9.60, 16.38, 14.64)
33,24356;Metal Cube;(-0.11, 0.55, 5.65);(0.00, 130.49, 0.00);False;
33,74533;Right Hand Presence Physics;(-0.03, 0.63, 5.64);(16.64, 7.99, 354.47)
33,74533;Left Hand Presence Physics;(-0.19, 0.60, 5.66);(357.71, 10.81, 25.19)
33,74533;Right Controller;(-0.03, 0.63, 5.64);(16.32, 8.32, 354.55)
33,74533;Left Controller;(-0.18, 0.61, 5.67);(6.60, 7.61, 10.00)
33,74533;Metal Cube;(-0.11, 0.55, 5.65);(359.94, 137.79, 0.07);False;
34,24635;Right Hand Presence Physics;(-0.03, 0.60, 5.62);(354.64, 74.83, 342.72)
34,24635;Left Hand Presence Physics;(-0.18, 0.60, 5.65);(352.55, 359.84, 38.26)
34,24635;Right Controller;(-0.06, 0.61, 5.65);(20.74, 359.08, 354.93)
34,24635;Left Controller;(-0.16, 0.60, 5.67);(6.75, 12.69, 10.85)
34,24635;Metal Cube;(-0.11, 0.55, 5.65);(359.95, 137.30, 0.04);False;
34,74729;Right Hand Presence Physics;(-0.04, 0.73, 5.61);(358.28, 358.25, 342.37)
34,74729;Left Hand Presence Physics;(-0.17, 0.72, 5.61);(349.15, 15.24, 16.07)
34,74729;Right Controller;(-0.04, 0.74, 5.61);(358.15, 358.58, 342.66)
34,74729;Left Controller;(-0.17, 0.72, 5.61);(348.90, 15.12, 15.93)
34,74729;Metal Cube;(-0.11, 0.55, 5.66);(0.00, 150.26, 0.00);False;
35,24855;Right Hand Presence Physics;(-0.06, 0.64, 5.66);(15.42, 355.60, 352.86)
35,24855;Left Hand Presence Physics;(-0.17, 0.61, 5.69);(2.85, 2.62, 359.86)
35,24855;Right Controller;(-0.06, 0.64, 5.66);(16.71, 353.48, 348.88)
35,24855;Left Controller;(-0.16, 0.61, 5.69);(3.35, 8.92, 8.67)
35,24855;Metal Cube;(-0.11, 0.55, 5.65);(359.87, 148.19, 359.36);False;
35,74982;Right Hand Presence Physics;(-0.05, 0.71, 5.63);(1.22, 350.60, 339.80)
35,74982;Left Hand Presence Physics;(-0.18, 0.69, 5.64);(350.98, 13.46, 20.66)
35,74982;Right Controller;(-0.05, 0.72, 5.63);(0.53, 350.81, 339.42)
35,74982;Left Controller;(-0.18, 0.70, 5.64);(350.42, 13.19, 20.84)
35,74982;Metal Cube;(-0.11, 0.55, 5.65);(0.00, 149.56, 0.00);False;
36,25068;Right Hand Presence Physics;(-0.07, 0.63, 5.65);(17.64, 355.18, 348.78)
36,25068;Left Hand Presence Physics;(-0.19, 0.63, 5.67);(342.97, 339.15, 7.79)
36,25068;Right Controller;(-0.07, 0.63, 5.65);(17.63, 354.93, 348.76)
36,25068;Left Controller;(-0.16, 0.62, 5.67);(3.21, 11.22, 9.08)
36,25068;Metal Cube;(-0.13, 0.55, 5.64);(0.23, 168.81, 0.18);False;
36,75214;Right Hand Presence Physics;(-0.05, 0.68, 5.63);(9.67, 358.32, 345.90)
36,75214;Left Hand Presence Physics;(-0.19, 0.69, 5.65);(352.10, 7.03, 12.73)
36,75214;Right Controller;(-0.05, 0.68, 5.63);(10.40, 359.12, 346.84)
36,75214;Left Controller;(-0.19, 0.69, 5.65);(352.40, 6.20, 11.73)
36,75214;Metal Cube;(-0.13, 0.55, 5.64);(0.00, 174.11, 0.00);False;
37,2525;Right Hand Presence Physics;(-0.09, 0.64, 5.63);(13.00, 348.65, 343.22)
37,2525;Left Hand Presence Physics;(-0.19, 0.65, 5.65);(327.77, 306.60, 343.15)
37,2525;Right Controller;(-0.09, 0.65, 5.63);(13.53, 348.35, 343.72)
37,2525;Left Controller;(-0.16, 0.64, 5.65);(1.60, 13.74, 16.14)
37,2525;Metal Cube;(-0.14, 0.55, 5.64);(0.03, 201.89, 5.44);False;
37,75378;Right Hand Presence Physics;(-0.05, 0.65, 5.63);(11.76, 359.35, 349.15)
37,75378;Left Hand Presence Physics;(-0.20, 0.65, 5.67);(356.01, 1.78, 6.53)
37,75378;Right Controller;(-0.05, 0.65, 5.64);(12.19, 359.48, 349.61)
37,75378;Left Controller;(-0.20, 0.65, 5.67);(356.79, 1.86, 6.41)
37,75378;Metal Cube;(-0.14, 0.55, 5.64);(0.00, 204.69, 0.00);False;
38,25532;Right Hand Presence Physics;(-0.04, 0.65, 5.64);(10.87, 1.55, 347.88)
38,25532;Left Hand Presence Physics;(-0.19, 0.62, 5.67);(0.97, 356.43, 12.08)
38,25532;Right Controller;(-0.04, 0.65, 5.64);(10.87, 1.56, 347.89)
38,25532;Left Controller;(-0.18, 0.62, 5.67);(3.58, 12.56, 12.05)
38,25532;Metal Cube;(-0.13, 0.55, 5.63);(0.00, 205.29, 0.01);False;
38,75688;Right Hand Presence Physics;(-0.04, 0.66, 5.63);(7.72, 3.20, 346.86)
38,75688;Left Hand Presence Physics;(-0.20, 0.73, 5.62);(341.63, 10.22, 1.46)
38,75688;Right Controller;(-0.04, 0.67, 5.63);(7.71, 3.21, 346.83)
38,75688;Left Controller;(-0.20, 0.73, 5.62);(341.34, 10.40, 0.03)
38,75688;Metal Cube;(-0.13, 0.55, 5.63);(0.00, 205.29, 0.00);False;
39,25824;Right Hand Presence Physics;(-0.03, 0.68, 5.63);(3.51, 6.11, 344.10)
39,25824;Left Hand Presence Physics;(-0.14, 0.62, 5.61);(3.06, 22.56, 314.03)
39,25824;Right Controller;(-0.03, 0.68, 5.63);(3.50, 6.09, 344.11)
39,25824;Left Controller;(-0.14, 0.61, 5.61);(3.39, 24.05, 314.17)
39,25824;Metal Cube;(-0.13, 0.55, 5.63);(0.00, 205.29, 0.00);False;
39,75903;Right Hand Presence Physics;(-0.03, 0.68, 5.62);(2.99, 5.32, 343.97)
39,75903;Left Hand Presence Physics;(-0.18, 0.70, 5.63);(343.95, 12.37, 347.20)
39,75903;Right Controller;(-0.03, 0.68, 5.62);(2.96, 5.29, 343.94)
39,75903;Left Controller;(-0.18, 0.70, 5.63);(343.11, 10.82, 350.18)
39,75903;Metal Cube;(-0.13, 0.55, 5.63);(0.00, 205.32, 0.00);False;
40,26046;Right Hand Presence Physics;(-0.04, 0.76, 5.57);(349.48, 358.49, 346.45)
40,26046;Left Hand Presence Physics;(-0.21, 0.74, 5.61);(333.98, 0.84, 8.38)
40,26046;Right Controller;(-0.05, 0.77, 5.57);(348.43, 357.92, 347.00)
40,26046;Left Controller;(-0.21, 0.74, 5.61);(333.82, 1.17, 7.91)
40,26046;Metal Cube;(-0.13, 0.55, 5.63);(0.00, 205.32, 0.00);False;
40,76133;Right Hand Presence Physics;(0.04, 0.79, 5.34);(329.08, 349.63, 357.38)
40,76133;Left Hand Presence Physics;(0.07, 0.71, 5.48);(332.44, 58.37, 306.94)
40,76133;Right Controller;(0.05, 0.79, 5.33);(329.18, 350.14, 356.47)
40,76133;Left Controller;(0.08, 0.71, 5.48);(333.18, 59.53, 306.50)
40,76133;Metal Cube;(-0.13, 0.55, 5.63);(0.00, 205.32, 0.00);False;
41,26292;Right Hand Presence Physics;(0.08, 0.77, 5.34);(329.25, 355.27, 355.30)
41,26292;Left Hand Presence Physics;(0.15, 0.65, 5.45);(344.06, 68.32, 297.24)
41,26292;Right Controller;(0.08, 0.77, 5.34);(329.28, 355.51, 355.38)
41,26292;Left Controller;(0.15, 0.65, 5.45);(344.47, 68.28, 297.12)
41,26292;Metal Cube;(-0.13, 0.55, 5.63);(0.00, 205.32, 0.00);False;
41,76475;Right Hand Presence Physics;(0.08, 0.77, 5.34);(329.27, 355.25, 354.60)
41,76475;Left Hand Presence Physics;(0.16, 0.64, 5.46);(349.84, 65.92, 299.93)
41,76475;Right Controller;(0.08, 0.77, 5.34);(329.29, 355.21, 354.62)
41,76475;Left Controller;(0.16, 0.64, 5.46);(349.85, 65.93, 299.93)
41,76475;Metal Cube;(-0.13, 0.55, 5.63);(0.00, 205.32, 0.00);False;
42,26524;Right Hand Presence Physics;(0.08, 0.77, 5.34);(329.10, 355.14, 354.26)
42,26524;Left Hand Presence Physics;(0.16, 0.64, 5.47);(349.53, 64.53, 300.38)
42,26524;Right Controller;(0.08, 0.77, 5.34);(329.09, 355.12, 354.27)
42,26524;Left Controller;(0.16, 0.64, 5.47);(349.50, 64.52, 300.43)
42,26524;Metal Cube;(-0.13, 0.55, 5.63);(0.00, 205.32, 0.00);False;
42,76675;Right Hand Presence Physics;(0.08, 0.78, 5.34);(328.76, 355.27, 353.69)
42,76675;Left Hand Presence Physics;(0.16, 0.66, 5.47);(346.29, 64.89, 300.32)
42,76675;Right Controller;(0.08, 0.78, 5.34);(328.75, 355.27, 353.70)
42,76675;Left Controller;(0.16, 0.66, 5.47);(346.36, 64.93, 300.28)
42,76675;Metal Cube;(-0.13, 0.55, 5.63);(0.00, 205.32, 0.00);False;
