Timestamp;Name;Position;Rotation;Grabbed;Hand
0;Right Hand Presence Physics;(0.00, 0.17, 0.00);(0.00, 0.00, 0.00)
0;Left Hand Presence Physics;(0.00, 0.17, 0.00);(0.00, 0.00, 0.00)
0;Right Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
0;Left Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
0;Metal Cube;(-0.11, 0.56, 5.65);(0.00, 0.00, 0.00);False;
26,1857;Metal Cube;(0.11, 0.81, 5.37);(348.35, 1.88, 198.92);False;
26,24184;Metal Cube;(0.11, 0.81, 5.37);(348.36, 1.87, 198.90);True;Left Hand
26,59014;Metal Cube;(0.12, 0.81, 5.35);(348.43, 346.84, 193.10);False;
26,68688;Right Hand Presence Physics;(0.17, 0.78, 5.38);(322.94, 11.15, 323.06)
26,68688;Left Hand Presence Physics;(-0.06, 0.77, 5.42);(334.94, 26.91, 24.02)
26,68688;Right Controller;(0.17, 0.78, 5.38);(322.94, 11.17, 323.08)
26,68688;Left Controller;(-0.06, 0.77, 5.42);(334.97, 26.92, 24.10)
26,68688;Metal Cube;(-0.01, 0.80, 5.38);(349.19, 347.32, 193.55);False;
27,188;Right Hand Presence Physics;(0.17, 0.78, 5.38);(323.59, 11.74, 322.31)
27,188;Left Hand Presence Physics;(-0.06, 0.77, 5.43);(336.04, 27.43, 28.85)
27,188;Right Controller;(0.17, 0.78, 5.38);(323.63, 11.73, 322.32)
27,188;Left Controller;(-0.06, 0.77, 5.43);(336.01, 27.47, 28.81)
27,188;Metal Cube;(-0.01, 0.80, 5.38);(352.86, 349.48, 196.35);False;
27,28535;Metal Cube;(-0.01, 0.80, 5.38);(352.81, 349.55, 196.32);True;Right Hand
27,61975;Metal Cube;(-0.05, 0.78, 5.37);(359.00, 25.54, 169.86);False;
27,68942;Right Hand Presence Physics;(0.17, 0.78, 5.38);(323.64, 11.68, 321.04)
27,68942;Left Hand Presence Physics;(-0.08, 0.77, 5.44);(337.11, 21.99, 32.64)
27,68942;Right Controller;(0.17, 0.78, 5.38);(323.65, 11.68, 321.04)
27,68942;Left Controller;(-0.08, 0.77, 5.44);(337.07, 21.88, 32.98)
27,68942;Metal Cube;(0.10, 0.76, 5.36);(359.49, 25.34, 169.44);False;
28,12061;Metal Cube;(0.10, 0.76, 5.36);(359.40, 25.33, 169.48);True;Left Hand
28,1903;Right Hand Presence Physics;(0.17, 0.78, 5.38);(323.59, 11.64, 321.21)
28,1903;Left Hand Presence Physics;(-0.07, 0.77, 5.43);(336.13, 23.16, 32.47)
28,1903;Right Controller;(0.17, 0.78, 5.38);(323.59, 11.64, 321.22)
28,1903;Left Controller;(-0.07, 0.77, 5.43);(336.14, 23.16, 32.47)
28,1903;Metal Cube;(0.05, 0.77, 5.41);(1.66, 282.30, 0.00);True;Left Hand
28,31571;Metal Cube;(0.12, 0.75, 5.33);(1.08, 2.49, 180.99);False;
28,69189;Right Hand Presence Physics;(0.17, 0.78, 5.38);(323.78, 12.18, 321.74)
28,69189;Left Hand Presence Physics;(-0.07, 0.77, 5.43);(335.86, 23.00, 32.81)
28,69189;Right Controller;(0.17, 0.78, 5.38);(323.80, 12.16, 321.71)
28,69189;Left Controller;(-0.07, 0.77, 5.43);(335.86, 23.00, 32.81)
28,69189;Metal Cube;(-0.03, 0.75, 5.38);(1.08, 2.42, 181.27);False;
29,19266;Right Hand Presence Physics;(0.09, 0.76, 5.38);(324.85, 352.50, 336.01)
29,19266;Left Hand Presence Physics;(-0.04, 0.77, 5.42);(336.55, 31.21, 26.78)
29,19266;Right Controller;(0.09, 0.76, 5.38);(324.83, 351.61, 336.79)
29,19266;Left Controller;(-0.04, 0.77, 5.42);(336.59, 31.44, 26.41)
29,19266;Metal Cube;(0.00, 0.74, 5.36);(359.64, 8.19, 175.91);False;
29,49928;Metal Cube;(-0.01, 0.74, 5.37);(359.12, 3.10, 173.35);True;Right Hand
29,69442;Right Hand Presence Physics;(0.09, 0.76, 5.38);(325.24, 351.44, 335.80)
29,69442;Left Hand Presence Physics;(-0.05, 0.77, 5.42);(336.01, 29.14, 27.13)
29,69442;Right Controller;(0.09, 0.76, 5.38);(325.23, 351.44, 335.80)
29,69442;Left Controller;(-0.05, 0.77, 5.42);(336.02, 29.12, 27.15)
29,69442;Metal Cube;(0.02, 0.76, 5.40);(3.86, 108.99, 0.00);True;Right Hand
30,19516;Right Hand Presence Physics;(0.13, 0.77, 5.38);(324.00, 1.27, 329.62)
30,19516;Left Hand Presence Physics;(-0.06, 0.77, 5.42);(335.26, 26.91, 28.33)
30,19516;Right Controller;(0.13, 0.77, 5.38);(324.00, 1.82, 329.24)
30,19516;Left Controller;(-0.06, 0.77, 5.43);(335.22, 26.63, 28.46)
30,19516;Metal Cube;(0.03, 0.77, 5.40);(359.86, 102.66, 0.00);True;Right Hand
30,69656;Right Hand Presence Physics;(0.37, 0.79, 5.33);(325.62, 43.15, 308.84)
30,69656;Left Hand Presence Physics;(-0.22, 0.80, 5.45);(330.62, 3.87, 36.34)
30,69656;Right Controller;(0.37, 0.79, 5.33);(326.04, 44.20, 307.98)
30,69656;Left Controller;(-0.22, 0.80, 5.45);(330.52, 3.25, 36.60)
30,69656;Metal Cube;(0.08, 0.80, 5.39);(0.57, 101.41, 0.00);True;Right Hand
31,19773;Right Hand Presence Physics;(0.20, 0.79, 5.37);(322.41, 3.81, 338.15)
31,19773;Left Hand Presence Physics;(-0.10, 0.78, 5.41);(335.69, 37.02, 8.48)
31,19773;Right Controller;(0.20, 0.79, 5.37);(322.53, 3.12, 338.42)
31,19773;Left Controller;(-0.10, 0.78, 5.41);(335.72, 37.01, 8.75)
31,19773;Metal Cube;(0.05, 0.78, 5.39);(358.10, 97.41, 0.00);True;Right Hand
31,33684;Metal Cube;(-0.08, 0.76, 5.35);(352.79, 25.71, 196.50);False;
31,69869;Right Hand Presence Physics;(0.34, 0.78, 5.35);(330.00, 43.14, 309.16)
31,69869;Left Hand Presence Physics;(-0.13, 0.78, 5.43);(334.67, 25.48, 15.55)
31,69869;Right Controller;(0.35, 0.78, 5.35);(331.02, 45.12, 307.79)
31,69869;Left Controller;(-0.13, 0.78, 5.43);(334.60, 25.24, 15.71)
31,69869;Metal Cube;(0.27, 0.84, 5.36);(5.29, 49.08, 175.49);False;
32,20002;Right Hand Presence Physics;(0.21, 0.75, 5.39);(334.24, 350.78, 359.93)
32,20002;Left Hand Presence Physics;(-0.13, 0.77, 5.43);(335.36, 24.72, 17.10)
32,20002;Right Controller;(0.21, 0.75, 5.39);(335.14, 350.96, 0.81)
32,20002;Left Controller;(-0.13, 0.77, 5.43);(335.37, 24.72, 17.11)
32,20002;Metal Cube;(0.13, 0.76, 5.37);(354.43, 21.87, 218.76);False;
32,46437;Metal Cube;(0.13, 0.79, 5.39);(359.92, 27.02, 204.73);True;Left Hand
32,70123;Right Hand Presence Physics;(0.17, 0.75, 5.41);(333.49, 356.31, 347.03)
32,70123;Left Hand Presence Physics;(-0.05, 0.75, 5.42);(339.90, 36.82, 13.72)
32,70123;Right Controller;(0.17, 0.75, 5.41);(333.48, 356.32, 347.02)
32,70123;Left Controller;(-0.05, 0.75, 5.42);(339.86, 36.82, 13.72)
32,70123;Metal Cube;(0.06, 0.75, 5.41);(0.67, 272.26, 0.00);True;Left Hand
33,20236;Right Hand Presence Physics;(0.37, 0.77, 5.36);(336.93, 41.63, 308.69)
33,20236;Left Hand Presence Physics;(-0.23, 0.79, 5.45);(333.30, 5.60, 37.03)
33,20236;Right Controller;(0.36, 0.77, 5.36);(336.79, 41.42, 308.76)
33,20236;Left Controller;(-0.23, 0.79, 5.45);(333.29, 5.62, 37.02)
33,20236;Metal Cube;(0.07, 0.78, 5.41);(357.92, 279.12, 0.00);True;Left Hand
33,56433;Metal Cube;(0.16, 0.84, 5.34);(2.84, 2.56, 178.67);False;
33,70363;Right Hand Presence Physics;(0.22, 0.78, 5.39);(327.54, 9.69, 333.14)
33,70363;Left Hand Presence Physics;(-0.15, 0.77, 5.44);(335.43, 19.53, 25.60)
33,70363;Right Controller;(0.22, 0.78, 5.39);(327.61, 9.74, 333.07)
33,70363;Left Controller;(-0.15, 0.77, 5.44);(335.45, 19.28, 25.87)
33,70363;Metal Cube;(0.17, 0.83, 5.35);(4.08, 3.36, 177.14);False;
34,20464;Right Hand Presence Physics;(0.12, 0.74, 5.41);(332.70, 354.92, 359.91)
34,20464;Left Hand Presence Physics;(-0.10, 0.75, 5.43);(339.87, 26.36, 22.44)
34,20464;Right Controller;(0.11, 0.74, 5.41);(332.90, 354.48, 0.08)
34,20464;Left Controller;(-0.10, 0.75, 5.43);(340.40, 27.39, 21.76)
34,20464;Metal Cube;(0.05, 0.78, 5.37);(8.42, 4.92, 200.55);False;
34,33013;Metal Cube;(0.03, 0.77, 5.36);(8.91, 2.20, 201.89);True;Left Hand
34,70607;Right Hand Presence Physics;(0.10, 0.73, 5.41);(332.85, 352.83, 359.04)
34,70607;Left Hand Presence Physics;(-0.07, 0.74, 5.42);(340.83, 31.39, 19.47)
34,70607;Right Controller;(0.10, 0.74, 5.41);(332.79, 353.06, 358.81)
34,70607;Left Controller;(-0.07, 0.74, 5.42);(340.85, 31.31, 19.51)
34,70607;Metal Cube;(0.01, 0.74, 5.41);(358.64, 275.73, 0.00);True;Left Hand
34,81733;Metal Cube;(0.07, 0.78, 5.34);(6.97, 339.68, 198.80);False;
34,81733;Metal Cube;(0.07, 0.78, 5.34);(6.97, 339.68, 198.80);False;
35,20724;Right Hand Presence Physics;(0.11, 0.74, 5.41);(332.12, 356.77, 355.77)
35,20724;Left Hand Presence Physics;(-0.09, 0.75, 5.43);(339.71, 26.33, 22.94)
35,20724;Right Controller;(0.11, 0.74, 5.41);(332.11, 356.78, 355.77)
35,20724;Left Controller;(-0.09, 0.75, 5.43);(339.70, 26.33, 22.93)
35,20724;Metal Cube;(0.11, 0.07, 5.35);(10.06, 340.00, 201.49);False;
35,7088;Right Hand Presence Physics;(0.17, 0.76, 5.40);(329.59, 7.15, 346.22)
35,7088;Left Hand Presence Physics;(-0.09, 0.75, 5.43);(338.28, 26.02, 22.86)
35,7088;Right Controller;(0.17, 0.76, 5.40);(329.59, 7.13, 346.20)
35,7088;Left Controller;(-0.09, 0.75, 5.43);(338.28, 26.06, 22.78)
35,7088;Metal Cube;(0.24, 0.05, 5.34);(0.00, 7.84, 180.00);False;
36,20957;Right Hand Presence Physics;(0.17, 0.76, 5.40);(328.29, 6.95, 343.07)
36,20957;Left Hand Presence Physics;(-0.10, 0.75, 5.43);(335.77, 22.96, 24.29)
36,20957;Right Controller;(0.17, 0.76, 5.40);(328.14, 6.84, 342.75)
36,20957;Left Controller;(-0.10, 0.76, 5.43);(335.56, 22.66, 24.45)
36,20957;Metal Cube;(-0.11, 0.55, 5.65);(0.00, 7.84, 180.00);False;
36,71043;Metal Cube;(-0.11, 0.55, 5.65);(0.00, 7.84, 180.00);True;Left Hand
36,71043;Right Hand Presence Physics;(0.16, 0.76, 5.40);(328.44, 3.94, 346.43)
36,71043;Left Hand Presence Physics;(-0.14, 0.70, 5.56);(356.65, 13.85, 353.10)
36,71043;Right Controller;(0.16, 0.76, 5.40);(328.44, 3.94, 346.43)
36,71043;Left Controller;(-0.14, 0.69, 5.56);(358.31, 14.61, 350.62)
36,71043;Metal Cube;(-0.11, 0.55, 5.65);(0.00, 7.84, 180.00);True;Left Hand
37,21192;Right Hand Presence Physics;(0.11, 0.75, 5.40);(329.54, 355.87, 348.99)
37,21192;Left Hand Presence Physics;(-0.06, 0.75, 5.43);(340.11, 31.02, 7.78)
37,21192;Right Controller;(0.11, 0.75, 5.40);(329.47, 355.53, 349.49)
37,21192;Left Controller;(-0.06, 0.75, 5.42);(340.17, 31.47, 7.65)
37,21192;Metal Cube;(-0.01, 0.72, 5.47);(343.82, 24.81, 198.98);True;Left Hand
37,23964;Metal Cube;(-0.01, 0.72, 5.47);(343.78, 25.25, 199.00);True;Right Hand
37,71334;Right Hand Presence Physics;(0.11, 0.74, 5.40);(330.25, 354.91, 347.84)
37,71334;Left Hand Presence Physics;(-0.06, 0.74, 5.43);(340.55, 31.40, 9.18)
37,71334;Right Controller;(0.11, 0.74, 5.40);(330.23, 354.90, 347.84)
37,71334;Left Controller;(-0.06, 0.74, 5.43);(340.54, 31.40, 9.18)
37,71334;Metal Cube;(0.03, 0.74, 5.41);(359.27, 98.11, 0.00);True;Right Hand
38,18658;Metal Cube;(-0.03, 0.70, 5.45);(356.42, 60.93, 198.11);False;
38,20013;Metal Cube;(-0.03, 0.70, 5.45);(356.46, 61.11, 198.28);False;
38,2143;Right Hand Presence Physics;(0.12, 0.74, 5.41);(330.29, 359.05, 347.68)
38,2143;Left Hand Presence Physics;(-0.09, 0.74, 5.45);(340.04, 16.94, 17.19)
38,2143;Right Controller;(0.12, 0.74, 5.41);(330.23, 359.04, 347.63)
38,2143;Left Controller;(-0.10, 0.75, 5.45);(339.87, 16.02, 17.76)
38,2143;Metal Cube;(-0.03, 0.70, 5.45);(356.53, 61.13, 198.36);False;
38,71534;Right Hand Presence Physics;(0.14, 0.75, 5.40);(328.60, 3.46, 342.83)
38,71534;Left Hand Presence Physics;(-0.13, 0.77, 5.44);(332.40, 9.29, 28.46)
38,71534;Right Controller;(0.14, 0.75, 5.40);(328.60, 3.46, 342.82)
38,71534;Left Controller;(-0.14, 0.77, 5.44);(332.37, 9.27, 28.48)
38,71534;Metal Cube;(-0.05, 0.22, 5.33);(358.97, 104.57, 23.45);False;
39,21661;Right Hand Presence Physics;(0.14, 0.75, 5.40);(328.05, 3.77, 342.28)
39,21661;Left Hand Presence Physics;(-0.07, 0.73, 5.43);(339.37, 32.32, 348.45)
39,21661;Right Controller;(0.14, 0.75, 5.40);(328.05, 3.77, 342.28)
39,21661;Left Controller;(-0.07, 0.73, 5.43);(339.70, 32.82, 347.11)
39,21661;Metal Cube;(-0.06, 0.05, 5.31);(0.00, 105.26, 0.00);False;
39,71776;Right Hand Presence Physics;(0.15, 0.76, 5.40);(326.61, 4.95, 340.69)
39,71776;Left Hand Presence Physics;(-0.03, 0.70, 5.43);(342.95, 33.44, 329.30)
39,71776;Right Controller;(0.15, 0.76, 5.40);(326.64, 4.92, 340.69)
39,71776;Left Controller;(-0.03, 0.70, 5.43);(342.87, 33.33, 329.94)
39,71776;Metal Cube;(-0.06, 0.05, 5.31);(0.00, 105.26, 0.00);False;
40,21864;Right Hand Presence Physics;(0.21, 0.81, 5.36);(318.12, 15.01, 339.47)
40,21864;Left Hand Presence Physics;(0.10, 0.74, 5.39);(359.66, 54.89, 349.11)
40,21864;Right Controller;(0.21, 0.81, 5.35);(317.59, 16.87, 338.94)
40,21864;Left Controller;(0.11, 0.74, 5.38);(1.26, 55.47, 347.31)
40,21864;Metal Cube;(-0.06, 0.05, 5.31);(0.00, 105.26, 0.00);False;
40,72019;Right Hand Presence Physics;(0.28, 0.84, 5.30);(312.67, 25.88, 339.84)
40,72019;Left Hand Presence Physics;(0.26, 0.50, 5.22);(19.63, 99.09, 286.43)
40,72019;Right Controller;(0.28, 0.84, 5.30);(312.54, 25.48, 340.22)
40,72019;Left Controller;(0.26, 0.49, 5.21);(18.02, 100.52, 285.43)
40,72019;Metal Cube;(-0.06, 0.05, 5.31);(0.00, 105.26, 0.00);False;
41,22149;Right Hand Presence Physics;(0.27, 0.83, 5.31);(314.68, 21.64, 340.81)
41,22149;Left Hand Presence Physics;(0.29, 0.44, 5.20);(6.35, 109.24, 290.13)
41,22149;Right Controller;(0.27, 0.83, 5.31);(314.67, 21.64, 340.81)
41,22149;Left Controller;(0.29, 0.44, 5.20);(8.33, 108.93, 291.98)
41,22149;Metal Cube;(-0.06, 0.05, 5.31);(0.00, 105.26, 0.00);False;
41,72275;Right Hand Presence Physics;(0.26, 0.83, 5.32);(315.84, 20.53, 342.05)
41,72275;Left Hand Presence Physics;(0.28, 0.43, 5.21);(359.34, 123.26, 315.96)
41,72275;Right Controller;(0.26, 0.83, 5.32);(315.84, 20.53, 342.04)
41,72275;Left Controller;(0.28, 0.44, 5.21);(359.35, 123.26, 315.97)
41,72275;Metal Cube;(-0.06, 0.05, 5.31);(0.00, 105.26, 0.00);False;
