Timestamp;Name;Position;Rotation;Grabbed;Hand
0;Right Hand Presence Physics;(0.00, 0.17, 0.00);(0.00, 0.00, 0.00)
0;Left Hand Presence Physics;(0.00, 0.17, 0.00);(0.00, 0.00, 0.00)
0;Right Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
0;Left Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
0;Metal Cube;(-0.11, 0.56, 5.65);(0.00, 0.00, 0.00);False;
28,72816;Sponge Cube;(1.51, 0.77, 5.26);(309.31, 222.97, 192.80);False;
29,22919;Right Hand Presence Physics;(1.59, 0.79, 5.30);(312.00, 315.15, 7.38)
29,22919;Left Hand Presence Physics;(1.43, 0.79, 5.15);(331.89, 341.07, 4.95)
29,22919;Right Controller;(1.59, 0.79, 5.30);(311.66, 315.16, 8.21)
29,22919;Left Controller;(1.43, 0.79, 5.15);(331.55, 340.93, 3.75)
29,22919;Sponge Cube;(1.53, 0.78, 5.30);(316.74, 232.05, 206.52);False;
29,73058;Right Hand Presence Physics;(1.60, 0.79, 5.31);(314.28, 314.92, 0.40)
29,73058;Left Hand Presence Physics;(1.49, 0.79, 5.21);(332.67, 353.67, 334.75)
29,73058;Right Controller;(1.60, 0.79, 5.31);(314.28, 314.91, 0.41)
29,73058;Left Controller;(1.50, 0.80, 5.21);(332.96, 353.88, 334.27)
29,73058;Sponge Cube;(1.53, 0.79, 5.30);(312.19, 229.50, 202.58);False;
30,23186;Right Hand Presence Physics;(1.60, 0.79, 5.31);(313.64, 315.50, 0.15)
30,23186;Left Hand Presence Physics;(1.46, 0.80, 5.17);(330.34, 348.39, 331.00)
30,23186;Right Controller;(1.60, 0.79, 5.31);(313.63, 315.53, 0.11)
30,23186;Left Controller;(1.46, 0.80, 5.17);(330.20, 348.02, 331.19)
30,23186;Sponge Cube;(1.54, 0.79, 5.30);(311.97, 229.20, 203.52);False;
30,7331;Right Hand Presence Physics;(1.60, 0.79, 5.31);(313.29, 314.34, 0.91)
30,7331;Left Hand Presence Physics;(1.49, 0.79, 5.22);(332.52, 353.95, 319.68)
30,7331;Right Controller;(1.60, 0.79, 5.31);(313.28, 314.37, 0.91)
30,7331;Left Controller;(1.49, 0.79, 5.22);(330.79, 353.99, 323.12)
30,7331;Sponge Cube;(1.54, 0.79, 5.30);(312.31, 228.12, 204.03);False;
31,23407;Right Hand Presence Physics;(1.60, 0.79, 5.31);(313.27, 314.43, 0.87)
31,23407;Left Hand Presence Physics;(1.48, 0.80, 5.20);(329.08, 352.21, 322.95)
31,23407;Right Controller;(1.60, 0.79, 5.31);(313.27, 314.36, 0.91)
31,23407;Left Controller;(1.48, 0.80, 5.20);(329.11, 352.23, 322.95)
31,23407;Sponge Cube;(1.54, 0.79, 5.30);(312.44, 228.20, 204.12);False;
31,73541;Right Hand Presence Physics;(1.60, 0.79, 5.31);(313.19, 313.98, 1.20)
31,73541;Left Hand Presence Physics;(1.49, 0.80, 5.21);(329.78, 352.87, 322.62)
31,73541;Right Controller;(1.60, 0.79, 5.31);(313.17, 313.96, 1.22)
31,73541;Left Controller;(1.49, 0.80, 5.21);(329.75, 352.84, 322.64)
31,73541;Sponge Cube;(1.54, 0.79, 5.30);(312.67, 227.90, 204.26);False;
32,23634;Right Hand Presence Physics;(1.60, 0.79, 5.31);(313.08, 314.12, 1.20)
32,23634;Left Hand Presence Physics;(1.48, 0.81, 5.20);(327.87, 352.24, 322.89)
32,23634;Right Controller;(1.60, 0.79, 5.31);(313.06, 314.09, 1.22)
32,23634;Left Controller;(1.48, 0.81, 5.20);(327.85, 352.24, 322.91)
32,23634;Sponge Cube;(1.54, 0.79, 5.30);(312.67, 227.90, 204.44);False;
32,73753;Right Hand Presence Physics;(1.60, 0.79, 5.31);(312.98, 313.95, 1.30)
32,73753;Left Hand Presence Physics;(1.49, 0.80, 5.21);(329.46, 353.18, 321.70)
32,73753;Right Controller;(1.60, 0.79, 5.31);(312.98, 313.95, 1.30)
32,73753;Left Controller;(1.49, 0.80, 5.21);(329.44, 353.17, 321.71)
32,73753;Sponge Cube;(1.54, 0.79, 5.30);(312.73, 227.72, 204.56);False;
33,23924;Right Hand Presence Physics;(1.60, 0.79, 5.31);(312.96, 313.76, 1.34)
33,23924;Left Hand Presence Physics;(1.48, 0.81, 5.20);(327.10, 352.21, 322.25)
33,23924;Right Controller;(1.60, 0.79, 5.31);(312.96, 313.76, 1.34)
33,23924;Left Controller;(1.48, 0.81, 5.20);(327.45, 352.31, 322.25)
33,23924;Sponge Cube;(1.54, 0.79, 5.30);(312.74, 227.53, 204.60);False;
33,74014;Right Hand Presence Physics;(1.60, 0.79, 5.31);(312.97, 313.84, 1.21)
33,74014;Left Hand Presence Physics;(1.50, 0.80, 5.20);(329.48, 354.79, 323.01)
33,74014;Right Controller;(1.60, 0.79, 5.31);(312.98, 313.83, 1.20)
33,74014;Left Controller;(1.50, 0.80, 5.19);(329.24, 354.77, 323.12)
33,74014;Sponge Cube;(1.54, 0.79, 5.30);(312.66, 227.54, 204.57);False;
34,24112;Right Hand Presence Physics;(1.60, 0.79, 5.31);(312.93, 313.67, 1.29)
34,24112;Left Hand Presence Physics;(1.49, 0.79, 5.20);(309.14, 296.54, 63.43)
34,24112;Right Controller;(1.60, 0.79, 5.31);(312.94, 313.67, 1.29)
34,24112;Left Controller;(1.50, 0.78, 5.22);(333.02, 355.38, 321.85)
34,24112;Sponge Cube;(1.54, 0.79, 5.30);(312.82, 228.01, 204.92);False;
34,74266;Right Hand Presence Physics;(1.60, 0.79, 5.31);(312.85, 313.89, 1.16)
34,74266;Left Hand Presence Physics;(1.50, 0.79, 5.21);(347.61, 269.81, 346.45)
34,74266;Right Controller;(1.60, 0.80, 5.31);(312.81, 313.90, 1.16)
34,74266;Left Controller;(1.50, 0.80, 5.20);(330.43, 354.07, 324.00)
34,74266;Sponge Cube;(1.54, 0.79, 5.30);(312.16, 226.00, 204.06);False;
35,24358;Right Hand Presence Physics;(1.60, 0.79, 5.31);(312.70, 314.20, 1.01)
35,24358;Left Hand Presence Physics;(1.48, 0.86, 5.14);(319.53, 348.45, 333.01)
35,24358;Right Controller;(1.60, 0.80, 5.31);(312.73, 314.20, 1.00)
35,24358;Left Controller;(1.48, 0.86, 5.14);(319.35, 348.13, 333.22)
35,24358;Sponge Cube;(1.54, 0.79, 5.30);(312.49, 227.47, 204.96);False;
35,74521;Right Hand Presence Physics;(1.61, 0.80, 5.31);(312.55, 314.15, 0.94)
35,74521;Left Hand Presence Physics;(1.47, 0.80, 5.22);(331.27, 351.42, 328.95)
35,74521;Right Controller;(1.61, 0.80, 5.31);(312.54, 314.17, 0.93)
35,74521;Left Controller;(1.47, 0.80, 5.22);(331.26, 351.44, 328.93)
35,74521;Sponge Cube;(1.54, 0.80, 5.30);(312.46, 227.20, 205.18);False;
36,24588;Right Hand Presence Physics;(1.61, 0.80, 5.31);(312.54, 313.98, 1.10)
36,24588;Left Hand Presence Physics;(1.48, 0.80, 5.21);(333.67, 354.18, 334.24)
36,24588;Right Controller;(1.61, 0.80, 5.31);(312.51, 313.93, 1.15)
36,24588;Left Controller;(1.48, 0.81, 5.21);(334.07, 354.64, 334.43)
36,24588;Sponge Cube;(1.54, 0.80, 5.30);(312.55, 227.09, 205.24);False;
36,74769;Right Hand Presence Physics;(1.61, 0.80, 5.31);(312.42, 314.46, 0.82)
36,74769;Left Hand Presence Physics;(1.47, 0.85, 5.16);(324.33, 350.65, 329.96)
36,74769;Right Controller;(1.61, 0.80, 5.31);(312.42, 314.46, 0.81)
36,74769;Left Controller;(1.47, 0.85, 5.16);(323.17, 349.43, 331.38)
36,74769;Sponge Cube;(1.54, 0.80, 5.30);(312.37, 227.26, 205.36);False;
37,24834;Right Hand Presence Physics;(1.61, 0.80, 5.31);(312.45, 314.36, 0.96)
37,24834;Left Hand Presence Physics;(1.46, 0.85, 5.15);(323.24, 347.37, 332.88)
37,24834;Right Controller;(1.61, 0.80, 5.31);(312.42, 314.41, 0.93)
37,24834;Left Controller;(1.46, 0.85, 5.15);(323.84, 347.78, 332.32)
37,24834;Sponge Cube;(1.54, 0.80, 5.30);(312.45, 227.31, 205.33);False;
37,74994;Right Hand Presence Physics;(1.61, 0.80, 5.31);(312.50, 314.10, 1.11)
37,74994;Left Hand Presence Physics;(1.50, 0.79, 5.20);(334.95, 357.66, 322.05)
37,74994;Right Controller;(1.61, 0.80, 5.31);(312.52, 314.07, 1.14)
37,74994;Left Controller;(1.50, 0.79, 5.20);(335.16, 358.15, 321.40)
37,74994;Sponge Cube;(1.54, 0.80, 5.30);(312.56, 227.22, 205.24);False;
38,25096;Right Hand Presence Physics;(1.61, 0.80, 5.31);(312.40, 314.41, 0.99)
38,25096;Left Hand Presence Physics;(1.46, 0.87, 5.11);(317.16, 346.50, 332.83)
38,25096;Right Controller;(1.61, 0.80, 5.31);(312.40, 314.37, 1.03)
38,25096;Left Controller;(1.46, 0.88, 5.11);(316.84, 346.26, 332.86)
38,25096;Sponge Cube;(1.55, 0.80, 5.30);(312.47, 227.32, 205.41);False;
38,75221;Right Hand Presence Physics;(1.61, 0.80, 5.31);(312.35, 314.25, 1.13)
38,75221;Left Hand Presence Physics;(1.50, 0.79, 5.20);(332.81, 356.14, 321.90)
38,75221;Right Controller;(1.61, 0.80, 5.31);(312.36, 314.20, 1.15)
38,75221;Left Controller;(1.50, 0.79, 5.20);(333.21, 356.50, 321.59)
38,75221;Sponge Cube;(1.55, 0.80, 5.30);(312.58, 227.19, 205.48);False;
39,25335;Right Hand Presence Physics;(1.61, 0.80, 5.31);(312.34, 314.12, 1.24)
39,25335;Left Hand Presence Physics;(1.49, 0.81, 5.19);(329.80, 354.36, 323.38)
39,25335;Right Controller;(1.61, 0.80, 5.31);(312.31, 314.16, 1.22)
39,25335;Left Controller;(1.49, 0.81, 5.19);(329.47, 354.11, 323.59)
39,25335;Sponge Cube;(1.55, 0.80, 5.30);(312.62, 227.13, 205.55);False;
39,75435;Right Hand Presence Physics;(1.61, 0.80, 5.31);(312.27, 313.89, 1.44)
39,75435;Left Hand Presence Physics;(1.50, 0.80, 5.20);(331.83, 355.60, 322.85)
39,75435;Right Controller;(1.61, 0.80, 5.31);(312.26, 313.91, 1.41)
39,75435;Left Controller;(1.51, 0.80, 5.20);(332.10, 355.91, 322.68)
39,75435;Sponge Cube;(1.55, 0.80, 5.30);(312.77, 226.98, 205.60);False;
39,97715;Sponge Cube;(1.55, 0.80, 5.30);(312.87, 227.01, 205.71);True;Left Hand
40,25567;Right Hand Presence Physics;(1.61, 0.80, 5.31);(312.31, 313.92, 1.43)
40,25567;Left Hand Presence Physics;(1.51, 0.80, 5.20);(331.67, 354.97, 326.38)
40,25567;Right Controller;(1.61, 0.80, 5.31);(312.32, 313.91, 1.42)
40,25567;Left Controller;(1.51, 0.80, 5.20);(331.65, 354.96, 326.40)
40,25567;Sponge Cube;(1.55, 0.80, 5.29);(309.92, 218.47, 205.25);True;Left Hand
40,75726;Right Hand Presence Physics;(1.61, 0.80, 5.31);(312.34, 313.96, 1.37)
40,75726;Left Hand Presence Physics;(1.48, 0.84, 5.16);(325.00, 349.96, 331.63)
40,75726;Right Controller;(1.61, 0.80, 5.31);(312.35, 313.90, 1.38)
40,75726;Left Controller;(1.48, 0.84, 5.16);(324.76, 349.71, 331.55)
40,75726;Sponge Cube;(1.55, 0.81, 5.29);(299.54, 213.03, 209.92);True;Left Hand
40,84047;Sponge Cube;(1.55, 0.81, 5.29);(300.08, 212.52, 209.76);False;
41,20241;Sponge Cube;(1.55, 0.81, 5.29);(300.32, 212.42, 209.43);True;Left Hand
41,2579;Right Hand Presence Physics;(1.60, 0.79, 5.31);(312.51, 312.97, 1.93)
41,2579;Left Hand Presence Physics;(1.52, 0.80, 5.21);(330.11, 356.46, 329.19)
41,2579;Right Controller;(1.60, 0.80, 5.31);(312.49, 312.94, 1.94)
41,2579;Left Controller;(1.52, 0.81, 5.21);(330.10, 356.47, 329.18)
41,2579;Sponge Cube;(1.55, 0.81, 5.29);(300.57, 211.16, 209.54);True;Left Hand
41,75917;Right Hand Presence Physics;(1.61, 0.80, 5.31);(312.43, 313.17, 1.84)
41,75917;Left Hand Presence Physics;(1.49, 0.85, 5.16);(318.10, 347.46, 344.93)
41,75917;Right Controller;(1.61, 0.80, 5.31);(312.45, 313.19, 1.87)
41,75917;Left Controller;(1.49, 0.85, 5.16);(317.97, 347.39, 345.04)
41,75917;Sponge Cube;(1.55, 0.82, 5.29);(288.58, 201.17, 218.94);True;Left Hand
41,8568;Sponge Cube;(1.55, 0.82, 5.29);(288.60, 201.88, 218.66);False;
42,26036;Right Hand Presence Physics;(1.60, 0.79, 5.31);(312.51, 312.86, 2.12)
42,26036;Left Hand Presence Physics;(1.52, 0.82, 5.21);(318.66, 344.68, 350.43)
42,26036;Right Controller;(1.60, 0.80, 5.31);(312.48, 312.86, 2.10)
42,26036;Left Controller;(1.52, 0.82, 5.21);(324.75, 354.55, 334.82)
42,26036;Sponge Cube;(1.55, 0.82, 5.29);(288.14, 201.78, 218.90);False;
42,37171;Sponge Cube;(1.55, 0.82, 5.29);(287.96, 201.96, 218.69);True;Left Hand
42,76141;Right Hand Presence Physics;(1.60, 0.80, 5.31);(312.46, 312.81, 2.14)
42,76141;Left Hand Presence Physics;(1.52, 0.83, 5.20);(323.20, 352.34, 340.37)
42,76141;Right Controller;(1.60, 0.80, 5.31);(312.47, 312.88, 2.10)
42,76141;Left Controller;(1.52, 0.83, 5.20);(323.15, 352.29, 340.43)
42,76141;Sponge Cube;(1.55, 0.82, 5.29);(289.76, 204.48, 216.77);True;Left Hand
43,26276;Right Hand Presence Physics;(1.61, 0.80, 5.31);(312.35, 312.98, 2.05)
43,26276;Left Hand Presence Physics;(1.48, 0.86, 5.16);(313.55, 341.24, 5.35)
43,26276;Right Controller;(1.61, 0.80, 5.31);(312.34, 313.07, 1.98)
43,26276;Left Controller;(1.48, 0.87, 5.15);(312.78, 340.09, 7.33)
43,26276;Sponge Cube;(1.55, 0.82, 5.29);(285.28, 198.55, 222.68);True;Left Hand
43,76377;Right Hand Presence Physics;(1.61, 0.80, 5.31);(312.28, 312.76, 2.25)
43,76377;Left Hand Presence Physics;(1.52, 0.80, 5.20);(335.66, 0.27, 336.91)
43,76377;Right Controller;(1.61, 0.80, 5.31);(312.27, 312.81, 2.18)
43,76377;Left Controller;(1.53, 0.80, 5.21);(337.08, 1.56, 333.76)
43,76377;Sponge Cube;(1.55, 0.81, 5.28);(299.87, 208.03, 212.23);True;Left Hand
44,26496;Right Hand Presence Physics;(1.61, 0.80, 5.31);(312.29, 313.28, 1.84)
44,26496;Left Hand Presence Physics;(1.43, 0.92, 5.08);(307.37, 337.00, 20.20)
44,26496;Right Controller;(1.61, 0.80, 5.31);(312.29, 313.28, 1.84)
44,26496;Left Controller;(1.43, 0.92, 5.08);(307.23, 336.42, 20.51)
44,26496;Sponge Cube;(1.56, 0.83, 5.29);(282.43, 186.47, 233.11);True;Left Hand
44,76635;Right Hand Presence Physics;(1.61, 0.80, 5.31);(312.26, 313.09, 2.01)
44,76635;Left Hand Presence Physics;(1.51, 0.90, 5.15);(316.39, 359.61, 353.89)
44,76635;Right Controller;(1.61, 0.80, 5.31);(312.24, 313.11, 1.97)
44,76635;Left Controller;(1.50, 0.91, 5.15);(314.81, 358.17, 357.42)
44,76635;Sponge Cube;(1.56, 0.83, 5.29);(279.31, 154.01, 262.09);True;Left Hand
45,26736;Right Hand Presence Physics;(1.61, 0.80, 5.31);(312.06, 313.63, 1.74)
45,26736;Left Hand Presence Physics;(1.50, 0.87, 5.17);(331.11, 3.82, 322.06)
45,26736;Right Controller;(1.61, 0.80, 5.31);(312.05, 313.64, 1.73)
45,26736;Left Controller;(1.50, 0.87, 5.16);(330.91, 5.57, 321.33)
45,26736;Sponge Cube;(1.56, 0.83, 5.29);(284.85, 193.42, 226.91);True;Left Hand
45,76866;Right Hand Presence Physics;(1.61, 0.80, 5.31);(312.05, 313.58, 1.82)
45,76866;Left Hand Presence Physics;(1.51, 0.92, 5.09);(309.41, 22.70, 331.38)
45,76866;Right Controller;(1.61, 0.80, 5.31);(312.05, 313.58, 1.82)
45,76866;Left Controller;(1.51, 0.93, 5.09);(307.92, 21.65, 333.89)
45,76866;Sponge Cube;(1.57, 0.83, 5.28);(282.31, 147.68, 260.42);True;Left Hand
45,89413;Sponge Cube;(1.56, 0.83, 5.29);(279.36, 167.07, 252.72);False;
46,27002;Right Hand Presence Physics;(1.61, 0.80, 5.31);(312.06, 313.73, 1.77)
46,27002;Left Hand Presence Physics;(1.49, 0.88, 5.17);(318.10, 355.14, 336.61)
46,27002;Right Controller;(1.61, 0.80, 5.31);(312.04, 313.74, 1.76)
46,27002;Left Controller;(1.50, 0.88, 5.17);(318.52, 355.45, 335.21)
46,27002;Sponge Cube;(1.56, 0.83, 5.29);(279.39, 168.50, 251.23);False;
46,77094;Right Hand Presence Physics;(1.61, 0.80, 5.31);(312.04, 313.61, 1.80)
46,77094;Left Hand Presence Physics;(1.50, 0.88, 5.17);(318.22, 354.37, 338.49)
46,77094;Right Controller;(1.61, 0.80, 5.31);(312.04, 313.61, 1.81)
46,77094;Left Controller;(1.50, 0.88, 5.17);(318.22, 354.37, 338.49)
46,77094;Sponge Cube;(1.56, 0.83, 5.29);(279.39, 168.55, 251.08);False;
47,27237;Right Hand Presence Physics;(1.61, 0.80, 5.31);(312.26, 313.10, 2.16)
47,27237;Left Hand Presence Physics;(1.53, 0.87, 5.20);(318.28, 356.58, 329.71)
47,27237;Right Controller;(1.61, 0.80, 5.31);(312.25, 313.10, 2.14)
47,27237;Left Controller;(1.53, 0.87, 5.20);(319.20, 0.09, 327.89)
47,27237;Sponge Cube;(1.56, 0.83, 5.29);(279.34, 169.72, 249.59);False;
47,77345;Right Hand Presence Physics;(1.61, 0.80, 5.31);(312.22, 313.20, 2.01)
47,77345;Left Hand Presence Physics;(1.53, 0.87, 5.19);(317.79, 358.22, 329.52)
47,77345;Right Controller;(1.61, 0.80, 5.31);(312.21, 313.23, 1.98)
47,77345;Left Controller;(1.53, 0.88, 5.19);(317.59, 357.91, 329.78)
47,77345;Sponge Cube;(1.56, 0.83, 5.29);(279.33, 169.53, 249.83);False;
48,23302;Sponge Cube;(1.56, 0.83, 5.29);(279.04, 168.25, 250.99);True;Left Hand
48,27483;Right Hand Presence Physics;(1.61, 0.80, 5.31);(312.25, 313.17, 1.97)
48,27483;Left Hand Presence Physics;(1.54, 0.86, 5.20);(320.72, 358.66, 335.48)
48,27483;Right Controller;(1.61, 0.80, 5.31);(312.25, 313.20, 1.94)
48,27483;Left Controller;(1.54, 0.86, 5.20);(320.73, 358.80, 335.27)
48,27483;Sponge Cube;(1.56, 0.83, 5.29);(281.89, 175.16, 242.68);True;Left Hand
48,77644;Right Hand Presence Physics;(1.61, 0.80, 5.31);(312.05, 313.32, 1.91)
48,77644;Left Hand Presence Physics;(1.51, 0.85, 5.20);(321.97, 348.86, 348.63)
48,77644;Right Controller;(1.61, 0.80, 5.31);(312.05, 313.30, 1.93)
48,77644;Left Controller;(1.51, 0.85, 5.20);(321.71, 349.51, 346.66)
48,77644;Sponge Cube;(1.55, 0.82, 5.29);(290.59, 207.94, 216.35);True;Left Hand
48,94312;Sponge Cube;(1.56, 0.83, 5.29);(285.09, 194.01, 226.72);False;
49,27736;Right Hand Presence Physics;(1.61, 0.80, 5.31);(312.02, 313.24, 1.96)
49,27736;Left Hand Presence Physics;(1.54, 0.86, 5.20);(320.43, 354.44, 334.60)
49,27736;Right Controller;(1.61, 0.80, 5.31);(312.05, 313.23, 1.98)
49,27736;Left Controller;(1.54, 0.86, 5.20);(320.44, 354.51, 334.78)
49,27736;Sponge Cube;(1.56, 0.83, 5.29);(285.03, 193.93, 226.94);False;
49,77833;Right Hand Presence Physics;(1.61, 0.80, 5.31);(311.94, 313.53, 1.85)
49,77833;Left Hand Presence Physics;(1.49, 0.86, 5.17);(318.92, 344.52, 343.47)
49,77833;Right Controller;(1.61, 0.80, 5.31);(311.94, 313.57, 1.82)
49,77833;Left Controller;(1.49, 0.86, 5.17);(318.79, 344.20, 343.70)
49,77833;Sponge Cube;(1.56, 0.83, 5.29);(284.99, 193.73, 227.38);False;
50,27929;Right Hand Presence Physics;(1.61, 0.80, 5.31);(311.96, 313.57, 1.89)
50,27929;Left Hand Presence Physics;(1.48, 0.87, 5.14);(314.85, 341.60, 345.66)
50,27929;Right Controller;(1.61, 0.80, 5.31);(311.96, 313.63, 1.84)
50,27929;Left Controller;(1.48, 0.87, 5.14);(314.74, 341.74, 345.57)
50,27929;Sponge Cube;(1.56, 0.83, 5.29);(285.01, 193.93, 227.26);False;
50,78063;Right Hand Presence Physics;(1.63, 0.80, 5.36);(324.07, 312.07, 313.73)
50,78063;Left Hand Presence Physics;(1.46, 0.84, 5.13);(320.17, 337.91, 2.24)
50,78063;Right Controller;(1.63, 0.80, 5.36);(324.37, 312.68, 314.75)
50,78063;Left Controller;(1.46, 0.84, 5.13);(320.29, 338.05, 1.88)
50,78063;Sponge Cube;(1.60, 0.85, 5.34);(294.87, 24.94, 3.62);False;
51,28209;Right Hand Presence Physics;(1.61, 0.79, 5.34);(317.78, 329.59, 357.91)
51,28209;Left Hand Presence Physics;(1.47, 0.81, 5.15);(325.07, 339.55, 359.82)
51,28209;Right Controller;(1.61, 0.79, 5.34);(317.65, 329.41, 358.31)
51,28209;Left Controller;(1.47, 0.82, 5.15);(325.07, 339.56, 359.81)
51,28209;Sponge Cube;(1.56, 0.82, 5.34);(280.21, 226.98, 206.93);False;
51,78296;Right Hand Presence Physics;(1.60, 0.79, 5.31);(316.05, 317.04, 0.12)
51,78296;Left Hand Presence Physics;(1.50, 0.80, 5.18);(328.38, 346.19, 352.64)
51,78296;Right Controller;(1.60, 0.79, 5.31);(315.95, 316.35, 0.47)
51,78296;Left Controller;(1.50, 0.80, 5.18);(328.51, 346.81, 352.05)
51,78296;Sponge Cube;(1.55, 0.82, 5.30);(282.22, 209.61, 213.38);False;
52,01978;Sponge Cube;(1.54, 0.81, 5.28);(285.61, 207.15, 213.86);True;Left Hand
52,07574;Sponge Cube;(1.54, 0.81, 5.28);(286.41, 204.86, 215.04);False;
52,28421;Right Hand Presence Physics;(1.60, 0.79, 5.31);(314.83, 314.52, 2.27)
52,28421;Left Hand Presence Physics;(1.49, 0.82, 5.20);(327.23, 341.83, 4.84)
52,28421;Right Controller;(1.60, 0.79, 5.31);(314.85, 314.55, 2.23)
52,28421;Left Controller;(1.49, 0.83, 5.19);(327.15, 341.38, 6.66)
52,28421;Sponge Cube;(1.51, 0.83, 5.26);(294.65, 218.95, 200.21);False;
52,78544;Right Hand Presence Physics;(1.61, 0.80, 5.30);(312.70, 313.22, 355.14)
52,78544;Left Hand Presence Physics;(1.49, 0.80, 5.19);(330.22, 349.09, 15.03)
52,78544;Right Controller;(1.61, 0.80, 5.31);(312.84, 313.22, 354.78)
52,78544;Left Controller;(1.49, 0.80, 5.20);(330.26, 349.63, 15.16)
52,78544;Sponge Cube;(1.51, 0.82, 5.25);(302.44, 243.95, 186.40);False;
52,9663;Sponge Cube;(1.52, 0.81, 5.26);(301.29, 247.51, 184.11);True;Right Hand
53,28664;Right Hand Presence Physics;(1.62, 0.80, 5.31);(313.27, 315.17, 351.16)
53,28664;Left Hand Presence Physics;(1.50, 0.80, 5.20);(331.54, 350.66, 12.36)
53,28664;Right Controller;(1.62, 0.80, 5.32);(313.24, 315.70, 350.57)
53,28664;Left Controller;(1.50, 0.80, 5.20);(331.56, 350.33, 12.20)
53,28664;Sponge Cube;(1.53, 0.82, 5.25);(304.13, 249.48, 188.77);True;Right Hand
53,37019;Sponge Cube;(1.53, 0.82, 5.25);(305.24, 246.93, 192.00);False;
53,78772;Right Hand Presence Physics;(1.64, 0.81, 5.33);(314.38, 324.56, 339.05)
53,78772;Left Hand Presence Physics;(1.47, 0.80, 5.19);(332.31, 338.12, 18.50)
53,78772;Right Controller;(1.64, 0.81, 5.33);(314.38, 324.47, 339.15)
53,78772;Left Controller;(1.47, 0.81, 5.19);(332.34, 338.16, 18.51)
53,78772;Sponge Cube;(1.58, 0.82, 5.28);(301.83, 251.66, 188.87);False;
54,01064;Sponge Cube;(1.57, 0.81, 5.26);(304.68, 249.28, 191.30);True;Left Hand
54,10812;Sponge Cube;(1.56, 0.81, 5.26);(308.00, 250.26, 193.88);False;
54,2887;Right Hand Presence Physics;(1.64, 0.81, 5.34);(314.74, 329.82, 337.30)
54,2887;Left Hand Presence Physics;(1.45, 0.82, 5.18);(330.64, 330.48, 27.73)
54,2887;Right Controller;(1.64, 0.81, 5.34);(314.98, 331.06, 335.88)
54,2887;Left Controller;(1.45, 0.82, 5.18);(330.68, 328.89, 29.38)
54,2887;Sponge Cube;(1.51, 0.83, 5.25);(319.89, 242.98, 195.64);False;
54,79032;Right Hand Presence Physics;(1.64, 0.81, 5.34);(315.42, 327.03, 335.75)
54,79032;Left Hand Presence Physics;(1.46, 0.81, 5.19);(332.65, 335.60, 21.74)
54,79032;Right Controller;(1.64, 0.81, 5.34);(315.33, 326.33, 336.36)
54,79032;Left Controller;(1.47, 0.81, 5.19);(332.67, 336.26, 20.44)
54,79032;Sponge Cube;(1.52, 0.81, 5.26);(314.90, 247.10, 192.69);False;
54,94335;Sponge Cube;(1.56, 0.78, 5.27);(300.84, 251.70, 189.65);True;Right Hand
54,95705;Sponge Cube;(1.56, 0.78, 5.27);(301.06, 251.86, 190.01);False;
55,29124;Right Hand Presence Physics;(1.65, 0.81, 5.35);(317.53, 330.37, 324.22)
55,29124;Left Hand Presence Physics;(1.45, 0.81, 5.18);(332.76, 328.57, 26.41)
55,29124;Right Controller;(1.65, 0.81, 5.35);(317.63, 330.69, 324.00)
55,29124;Left Controller;(1.44, 0.81, 5.18);(332.76, 328.18, 26.69)
55,29124;Sponge Cube;(1.60, 0.81, 5.30);(292.08, 263.56, 175.85);False;
55,7509;Sponge Cube;(1.57, 0.78, 5.26);(304.63, 249.10, 193.64);True;Left Hand
55,79227;Right Hand Presence Physics;(1.61, 0.80, 5.31);(314.87, 316.68, 345.31)
55,79227;Left Hand Presence Physics;(1.51, 0.81, 5.19);(327.26, 343.45, 3.10)
55,79227;Right Controller;(1.61, 0.80, 5.31);(314.98, 316.41, 345.69)
55,79227;Left Controller;(1.51, 0.81, 5.19);(327.32, 343.83, 3.13)
55,79227;Sponge Cube;(1.56, 0.79, 5.26);(301.81, 252.86, 189.78);True;Left Hand
55,82034;Sponge Cube;(1.56, 0.79, 5.26);(301.28, 253.89, 188.96);False;
56,29358;Right Hand Presence Physics;(1.64, 0.81, 5.33);(313.66, 324.67, 339.44)
56,29358;Left Hand Presence Physics;(1.52, 0.70, 5.13);(17.84, 23.60, 304.81)
56,29358;Right Controller;(1.64, 0.81, 5.33);(313.67, 324.66, 339.44)
56,29358;Left Controller;(1.52, 0.69, 5.13);(21.33, 23.32, 301.09)
56,29358;Sponge Cube;(1.53, 0.62, 5.13);(321.12, 48.68, 53.98);False;
56,46066;Sponge Cube;(1.24, 1.00, 5.09);(350.85, 203.26, 185.25);False;
56,79517;Right Hand Presence Physics;(1.63, 0.81, 5.32);(313.03, 322.57, 342.06)
56,79517;Left Hand Presence Physics;(1.32, 0.93, 4.93);(322.16, 261.43, 60.71)
56,79517;Right Controller;(1.63, 0.81, 5.32);(313.03, 322.57, 342.06)
56,79517;Left Controller;(1.32, 0.93, 4.93);(322.15, 261.58, 61.02)
56,79517;Sponge Cube;(0.54, 1.12, 4.92);(354.53, 45.61, 72.89);False;
57,29623;Right Hand Presence Physics;(1.63, 0.81, 5.32);(313.22, 321.02, 343.56)
