Timestamp;Name;Position;Rotation;Grabbed;Hand
0;Right Hand Presence Physics;(0.00, 0.17, 0.00);(0.00, 0.00, 0.00)
0;Left Hand Presence Physics;(0.00, 0.17, 0.00);(0.00, 0.00, 0.00)
0;Right Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
0;Left Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
0;Metal Cube;(-0.11, 0.56, 5.65);(0.00, 0.00, 0.00);False;
28,23759;Right Hand Presence Physics;(0.20, 0.83, 5.35);(310.32, 5.33, 341.25)
28,23759;Left Hand Presence Physics;(-0.06, 0.82, 5.44);(331.54, 37.85, 345.77)
28,23759;Right Controller;(0.20, 0.83, 5.35);(310.32, 5.33, 341.25)
28,23759;Left Controller;(-0.05, 0.81, 5.44);(334.26, 39.20, 341.14)
28,23759;Metal Cube;(0.04, 0.55, 5.50);(0.00, 72.00, 270.00);False;
28,73855;Right Hand Presence Physics;(0.20, 0.83, 5.35);(310.12, 5.15, 341.55)
28,73855;Left Hand Presence Physics;(0.02, 0.70, 5.44);(350.82, 46.88, 313.86)
28,73855;Right Controller;(0.20, 0.83, 5.35);(310.12, 5.15, 341.55)
28,73855;Left Controller;(0.02, 0.70, 5.44);(351.20, 47.01, 313.79)
28,73855;Metal Cube;(0.04, 0.55, 5.50);(0.00, 72.00, 270.00);False;
29,23976;Right Hand Presence Physics;(0.20, 0.83, 5.36);(310.36, 4.64, 341.92)
29,23976;Left Hand Presence Physics;(0.02, 0.66, 5.45);(4.19, 47.82, 315.06)
29,23976;Right Controller;(0.20, 0.83, 5.36);(310.36, 4.64, 341.92)
29,23976;Left Controller;(0.02, 0.66, 5.45);(4.69, 47.85, 314.82)
29,23976;Metal Cube;(0.04, 0.55, 5.50);(0.00, 72.00, 270.00);False;
29,74118;Right Hand Presence Physics;(0.20, 0.83, 5.36);(310.38, 4.63, 342.00)
29,74118;Left Hand Presence Physics;(0.02, 0.64, 5.46);(7.97, 46.80, 315.38)
29,74118;Right Controller;(0.20, 0.83, 5.36);(310.37, 4.66, 341.96)
29,74118;Left Controller;(0.02, 0.65, 5.46);(7.99, 46.83, 315.39)
29,74118;Metal Cube;(0.07, 0.55, 5.49);(0.45, 91.50, 269.60);False;
30,24235;Right Hand Presence Physics;(0.20, 0.83, 5.36);(310.38, 4.60, 342.09)
30,24235;Left Hand Presence Physics;(0.02, 0.68, 5.45);(0.26, 46.21, 314.96)
30,24235;Right Controller;(0.20, 0.83, 5.36);(310.38, 4.60, 342.10)
30,24235;Left Controller;(0.02, 0.68, 5.45);(359.77, 46.22, 315.15)
30,24235;Metal Cube;(0.07, 0.55, 5.49);(0.01, 91.66, 270.00);False;
30,74414;Right Hand Presence Physics;(0.20, 0.83, 5.36);(310.59, 4.41, 342.36)
30,74414;Left Hand Presence Physics;(0.02, 0.65, 5.47);(7.79, 44.50, 311.62)
30,74414;Right Controller;(0.20, 0.83, 5.36);(310.59, 4.38, 342.39)
30,74414;Left Controller;(0.02, 0.65, 5.47);(8.53, 44.38, 311.30)
30,74414;Metal Cube;(0.07, 0.55, 5.49);(0.01, 91.66, 270.00);False;
31,28745;Right Hand Presence Physics;(0.20, 0.83, 5.36);(310.49, 4.38, 342.40)
31,28745;Left Hand Presence Physics;(0.02, 0.65, 5.46);(8.80, 45.58, 311.53)
31,28745;Right Controller;(0.20, 0.83, 5.36);(310.49, 4.38, 342.41)
31,28745;Left Controller;(0.02, 0.65, 5.46);(8.80, 45.58, 311.54)
31,28745;Metal Cube;(0.07, 0.55, 5.49);(0.00, 91.66, 270.00);False;
