Timestamp;Name;Position;Rotation;Grabbed;Hand
0;Right Hand Presence Physics;(0.00, 0.17, 0.00);(0.00, 0.00, 0.00)
0;Left Hand Presence Physics;(0.00, 0.17, 0.00);(0.00, 0.00, 0.00)
0;Right Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
0;Left Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
0;Metal Cube;(-0.11, 0.56, 5.65);(0.00, 0.00, 0.00);False;
29,72257;Left Controller;(0.05, 0.15, 1.22);(47.64, 239.04, 326.68)
29,72257;Metal Cube;(0.04, 0.05, 1.27);(0.00, 25.97, 0.00);False;
30,22385;Right Hand Presence Physics;(0.00, 0.73, 1.83);(341.12, 257.41, 353.32)
30,22385;Left Hand Presence Physics;(0.05, 0.15, 1.22);(46.13, 236.80, 325.21)
30,22385;Right Controller;(0.00, 0.73, 1.83);(341.09, 257.42, 353.32)
30,22385;Left Controller;(0.05, 0.15, 1.22);(45.95, 236.45, 325.07)
30,22385;Metal Cube;(0.04, 0.05, 1.27);(0.00, 25.97, 0.00);False;
30,72481;Right Hand Presence Physics;(0.00, 0.74, 1.84);(340.12, 259.19, 352.98)
30,72481;Left Hand Presence Physics;(-0.05, 0.40, 1.19);(352.90, 234.17, 323.31)
30,72481;Right Controller;(0.00, 0.74, 1.84);(340.11, 259.19, 352.99)
30,72481;Left Controller;(-0.05, 0.41, 1.19);(350.83, 234.35, 323.54)
30,72481;Metal Cube;(0.04, 0.05, 1.27);(0.00, 25.97, 0.00);False;
31,22601;Right Hand Presence Physics;(0.00, 0.74, 1.86);(339.48, 261.64, 351.25)
31,22601;Left Hand Presence Physics;(-0.03, 0.72, 1.52);(314.72, 286.24, 317.46)
31,22601;Right Controller;(0.00, 0.74, 1.86);(339.47, 261.70, 351.22)
31,22601;Left Controller;(-0.03, 0.72, 1.53);(314.74, 287.87, 316.41)
31,22601;Metal Cube;(0.04, 0.05, 1.27);(0.00, 25.97, 0.00);False;
31,72734;Right Hand Presence Physics;(0.00, 0.74, 1.87);(338.41, 262.43, 351.22)
31,72734;Left Hand Presence Physics;(-0.09, 0.62, 1.32);(339.40, 251.16, 331.58)
31,72734;Right Controller;(0.00, 0.75, 1.87);(338.42, 262.41, 351.23)
31,72734;Left Controller;(-0.09, 0.61, 1.30);(340.95, 249.27, 331.82)
31,72734;Metal Cube;(0.04, 0.05, 1.27);(0.00, 25.97, 0.00);False;
32,22852;Right Hand Presence Physics;(-0.01, 0.73, 1.84);(341.46, 259.68, 352.58)
32,22852;Left Hand Presence Physics;(0.05, 0.13, 1.20);(67.21, 224.89, 336.34)
32,22852;Right Controller;(-0.01, 0.73, 1.84);(341.48, 259.67, 352.58)
32,22852;Left Controller;(0.05, 0.13, 1.20);(67.78, 228.13, 340.18)
32,22852;Metal Cube;(0.04, 0.05, 1.27);(0.00, 25.97, 0.00);False;
32,72963;Right Hand Presence Physics;(-0.01, 0.72, 1.83);(342.29, 258.25, 353.30)
32,72963;Left Hand Presence Physics;(0.03, 0.13, 1.20);(67.57, 241.18, 354.20)
32,72963;Right Controller;(-0.01, 0.72, 1.83);(342.28, 258.27, 353.29)
32,72963;Left Controller;(0.03, 0.13, 1.19);(67.75, 233.85, 347.44)
32,72963;Metal Cube;(0.04, 0.05, 1.27);(0.00, 25.97, 0.00);False;
33,23106;Right Hand Presence Physics;(-0.01, 0.72, 1.83);(342.26, 258.34, 353.16)
33,23106;Left Hand Presence Physics;(0.02, 0.18, 1.25);(351.80, 331.78, 80.73)
33,23106;Right Controller;(-0.01, 0.72, 1.83);(342.24, 258.33, 353.14)
33,23106;Left Controller;(0.02, 0.14, 1.25);(59.73, 303.22, 39.67)
33,23106;Metal Cube;(0.04, 0.05, 1.27);(0.00, 25.97, 0.00);False;
33,73205;Right Hand Presence Physics;(-0.01, 0.72, 1.84);(341.97, 258.50, 353.12)
33,73205;Left Hand Presence Physics;(0.03, 0.08, 1.15);(32.90, 323.31, 59.37)
33,73205;Right Controller;(-0.01, 0.73, 1.84);(341.97, 258.52, 353.11)
33,73205;Left Controller;(0.03, 0.08, 1.15);(65.00, 242.37, 330.05)
33,73205;Metal Cube;(0.04, 0.05, 1.28);(0.17, 24.63, 0.09);False;
34,2333;Right Hand Presence Physics;(-0.01, 0.72, 1.84);(341.84, 258.71, 353.00)
34,2333;Left Hand Presence Physics;(0.02, 0.09, 1.17);(61.17, 271.84, 8.45)
34,2333;Right Controller;(-0.01, 0.73, 1.84);(341.84, 258.72, 353.00)
34,2333;Left Controller;(0.02, 0.09, 1.17);(60.51, 268.29, 5.55)
34,2333;Metal Cube;(0.04, 0.05, 1.28);(0.00, 24.63, 0.00);False;
34,73444;Right Hand Presence Physics;(-0.01, 0.73, 1.85);(340.50, 261.19, 352.69)
34,73444;Left Hand Presence Physics;(-0.06, 0.59, 1.20);(340.57, 225.94, 359.79)
34,73444;Right Controller;(-0.01, 0.73, 1.85);(340.49, 261.20, 352.66)
34,73444;Left Controller;(-0.06, 0.61, 1.20);(338.37, 227.43, 0.26)
34,73444;Metal Cube;(0.04, 0.05, 1.28);(0.00, 24.63, 0.00);False;
35,2356;Right Hand Presence Physics;(0.00, 0.75, 1.87);(337.84, 263.49, 352.12)
35,2356;Left Hand Presence Physics;(-0.06, 0.71, 1.71);(325.84, 308.97, 295.08)
35,2356;Right Controller;(0.00, 0.75, 1.87);(337.82, 263.54, 352.15)
35,2356;Left Controller;(-0.06, 0.71, 1.71);(325.97, 308.68, 295.11)
35,2356;Metal Cube;(0.04, 0.05, 1.28);(0.00, 24.63, 0.00);False;
35,73672;Right Hand Presence Physics;(0.00, 0.74, 1.87);(338.14, 263.35, 352.08)
35,73672;Left Hand Presence Physics;(-0.10, 0.66, 1.73);(337.64, 299.20, 305.22)
35,73672;Right Controller;(0.00, 0.74, 1.87);(338.14, 263.35, 352.08)
35,73672;Left Controller;(-0.10, 0.66, 1.73);(337.80, 299.24, 305.25)
35,73672;Metal Cube;(0.04, 0.05, 1.28);(0.00, 24.63, 0.00);False;
36,23875;Right Hand Presence Physics;(0.00, 0.74, 1.87);(338.17, 263.15, 352.13)
36,23875;Left Hand Presence Physics;(-0.12, 0.64, 1.73);(347.63, 296.06, 302.15)
36,23875;Right Controller;(0.00, 0.74, 1.87);(338.17, 263.13, 352.15)
36,23875;Left Controller;(-0.12, 0.64, 1.73);(348.12, 295.98, 301.79)
36,23875;Metal Cube;(0.04, 0.05, 1.28);(0.00, 24.63, 0.00);False;
36,73923;Right Hand Presence Physics;(0.00, 0.74, 1.87);(338.14, 263.00, 352.08)
36,73923;Left Hand Presence Physics;(-0.12, 0.64, 1.73);(351.90, 294.89, 303.39)
36,73923;Right Controller;(0.00, 0.74, 1.87);(338.15, 263.03, 352.08)
36,73923;Left Controller;(-0.12, 0.64, 1.73);(351.13, 294.91, 303.59)
36,73923;Metal Cube;(0.04, 0.05, 1.28);(0.00, 24.63, 0.00);False;
37,24162;Right Hand Presence Physics;(0.00, 0.74, 1.87);(338.22, 262.85, 352.11)
37,24162;Left Hand Presence Physics;(-0.11, 0.64, 1.74);(347.15, 298.76, 298.10)
37,24162;Right Controller;(0.00, 0.74, 1.87);(338.20, 262.89, 352.08)
37,24162;Left Controller;(-0.11, 0.64, 1.74);(347.28, 298.73, 298.04)
37,24162;Metal Cube;(0.04, 0.05, 1.28);(0.00, 24.63, 0.00);False;
37,75569;Right Hand Presence Physics;(0.00, 0.74, 1.87);(338.10, 263.02, 352.00)
37,75569;Left Hand Presence Physics;(-0.11, 0.63, 1.74);(348.60, 299.66, 298.41)
37,75569;Right Controller;(0.00, 0.74, 1.87);(338.10, 263.02, 352.00)
37,75569;Left Controller;(-0.11, 0.64, 1.74);(348.80, 299.78, 298.54)
37,75569;Metal Cube;(0.04, 0.05, 1.28);(0.00, 24.63, 0.00);False;
