Timestamp;Name;Position;Rotation;Grabbed;Hand
0;Right Hand Presence Physics;(0.00, 0.17, 0.00);(0.00, 0.00, 0.00)
0;Left Hand Presence Physics;(0.00, 0.17, 0.00);(0.00, 0.00, 0.00)
0;Right Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
0;Left Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
0;Metal Cube;(-0.11, 0.56, 5.65);(0.00, 0.00, 0.00);False;
27,23215;Left Hand Presence Physics;(-0.06, 0.75, 5.36);(329.19, 23.32, 10.97)
27,23215;Right Controller;(0.10, 0.75, 5.36);(328.84, 352.08, 320.30)
27,23215;Left Controller;(-0.06, 0.75, 5.36);(329.20, 23.32, 10.98)
27,23215;Metal Cube;(0.04, 0.74, 5.36);(349.38, 34.01, 6.00);True;Left Hand
27,44099;Metal Cube;(0.04, 0.74, 5.36);(350.20, 37.81, 7.02);False;
27,7336;Right Hand Presence Physics;(0.10, 0.75, 5.36);(328.12, 349.01, 317.24)
27,7336;Left Hand Presence Physics;(-0.05, 0.75, 5.37);(334.27, 26.71, 14.55)
27,7336;Right Controller;(0.09, 0.75, 5.36);(328.12, 348.81, 317.96)
27,7336;Left Controller;(-0.05, 0.75, 5.37);(334.58, 27.80, 14.42)
27,7336;Metal Cube;(0.04, 0.74, 5.36);(349.81, 37.18, 7.17);False;
28,01164;Metal Cube;(0.01, 0.73, 5.34);(345.54, 30.72, 23.84);True;Left Hand
28,23456;Right Hand Presence Physics;(0.06, 0.75, 5.35);(327.84, 344.49, 328.87)
28,23456;Left Hand Presence Physics;(-0.03, 0.75, 5.35);(331.86, 29.45, 5.06)
28,23456;Right Controller;(0.06, 0.75, 5.35);(327.80, 344.53, 328.85)
28,23456;Left Controller;(-0.03, 0.75, 5.35);(331.85, 29.44, 5.08)
28,23456;Metal Cube;(0.00, 0.72, 5.35);(342.11, 38.25, 13.21);True;Left Hand
28,73565;Right Hand Presence Physics;(0.11, 0.76, 5.35);(327.05, 352.46, 316.73)
28,73565;Left Hand Presence Physics;(-0.05, 0.75, 5.36);(331.70, 24.19, 14.21)
28,73565;Right Controller;(0.11, 0.76, 5.35);(327.03, 352.32, 316.77)
28,73565;Left Controller;(-0.05, 0.75, 5.36);(331.66, 24.20, 14.17)
28,73565;Metal Cube;(0.05, 0.73, 5.36);(342.84, 38.85, 14.63);True;Left Hand
29,12556;Metal Cube;(0.05, 0.73, 5.36);(342.54, 40.51, 14.76);False;
29,23675;Right Hand Presence Physics;(0.11, 0.76, 5.35);(327.38, 352.64, 312.88)
29,23675;Left Hand Presence Physics;(-0.06, 0.75, 5.37);(331.16, 19.12, 13.70)
29,23675;Right Controller;(0.11, 0.76, 5.35);(327.54, 352.78, 311.92)
29,23675;Left Controller;(-0.06, 0.75, 5.37);(331.20, 19.00, 13.78)
29,23675;Metal Cube;(0.05, 0.74, 5.36);(345.76, 39.57, 12.41);False;
29,7381;Right Hand Presence Physics;(0.16, 0.75, 5.37);(335.12, 7.83, 296.57)
29,7381;Left Hand Presence Physics;(-0.08, 0.74, 5.38);(335.30, 14.83, 19.66)
29,7381;Right Controller;(0.16, 0.75, 5.37);(335.23, 8.35, 297.65)
29,7381;Left Controller;(-0.07, 0.74, 5.38);(335.41, 15.42, 19.39)
29,7381;Metal Cube;(0.10, 0.74, 5.38);(1.50, 47.12, 6.89);False;
30,23922;Right Hand Presence Physics;(0.09, 0.76, 5.35);(328.93, 350.67, 309.75)
30,23922;Left Hand Presence Physics;(-0.04, 0.73, 5.37);(347.30, 9.05, 48.75)
30,23922;Right Controller;(0.09, 0.76, 5.35);(328.84, 350.11, 310.34)
30,23922;Left Controller;(-0.03, 0.74, 5.36);(335.60, 30.13, 9.36)
30,23922;Metal Cube;(0.04, 0.73, 5.35);(349.02, 36.04, 11.49);False;
30,37852;Metal Cube;(0.03, 0.73, 5.36);(340.41, 36.40, 12.92);True;Left Hand
30,74036;Right Hand Presence Physics;(0.08, 0.76, 5.35);(327.95, 348.33, 314.00)
30,74036;Left Hand Presence Physics;(-0.03, 0.74, 5.36);(333.61, 28.35, 8.74)
30,74036;Right Controller;(0.08, 0.76, 5.35);(327.95, 348.33, 314.04)
30,74036;Left Controller;(-0.03, 0.74, 5.36);(333.60, 28.33, 8.73)
30,74036;Metal Cube;(0.02, 0.73, 5.35);(345.85, 37.41, 12.70);True;Left Hand
30,9214;Metal Cube;(0.03, 0.73, 5.35);(346.50, 37.99, 12.16);False;
31,24166;Right Hand Presence Physics;(0.10, 0.77, 5.34);(324.70, 0.50, 327.01)
31,24166;Left Hand Presence Physics;(-0.04, 0.75, 5.36);(332.08, 25.14, 10.16)
31,24166;Right Controller;(0.10, 0.77, 5.34);(323.99, 1.91, 328.39)
31,24166;Left Controller;(-0.04, 0.75, 5.36);(331.99, 25.08, 10.04)
31,24166;Metal Cube;(0.02, 0.74, 5.36);(345.45, 36.53, 12.32);False;
31,74287;Right Hand Presence Physics;(0.08, 0.77, 5.33);(318.15, 356.47, 353.24)
31,74287;Left Hand Presence Physics;(-0.04, 0.75, 5.36);(329.76, 25.02, 5.04)
31,74287;Right Controller;(0.08, 0.77, 5.33);(317.95, 356.20, 350.34)
31,74287;Left Controller;(-0.04, 0.75, 5.36);(329.74, 25.02, 5.02)
31,74287;Metal Cube;(0.02, 0.74, 5.36);(344.01, 35.23, 7.30);False;
31,84044;Metal Cube;(0.01, 0.73, 5.34);(354.69, 57.89, 3.68);True;Right Hand
32,24442;Right Hand Presence Physics;(0.08, 0.77, 5.33);(317.82, 356.40, 349.48)
32,24442;Left Hand Presence Physics;(-0.04, 0.75, 5.35);(329.33, 25.17, 5.17)
32,24442;Right Controller;(0.08, 0.77, 5.33);(317.81, 356.43, 349.47)
32,24442;Left Controller;(-0.04, 0.75, 5.35);(329.33, 25.17, 5.17)
32,24442;Metal Cube;(0.02, 0.74, 5.36);(344.19, 33.84, 6.76);True;Right Hand
32,39701;Metal Cube;(0.02, 0.74, 5.36);(344.29, 32.85, 6.75);False;
32,74492;Right Hand Presence Physics;(0.09, 0.77, 5.33);(317.94, 358.01, 348.90)
32,74492;Left Hand Presence Physics;(-0.04, 0.75, 5.35);(329.10, 25.60, 5.02)
32,74492;Right Controller;(0.09, 0.77, 5.33);(317.94, 358.00, 348.91)
32,74492;Left Controller;(-0.04, 0.75, 5.35);(329.10, 25.61, 5.02)
32,74492;Metal Cube;(0.02, 0.74, 5.36);(344.22, 33.21, 6.54);False;
32,78697;Metal Cube;(0.02, 0.73, 5.36);(344.23, 33.30, 6.48);True;Right Hand
33,24627;Right Hand Presence Physics;(0.11, 0.78, 5.33);(318.53, 2.78, 335.25)
33,24627;Left Hand Presence Physics;(-0.04, 0.75, 5.35);(328.65, 25.90, 5.02)
33,24627;Right Controller;(0.11, 0.78, 5.33);(318.78, 3.28, 333.47)
33,24627;Left Controller;(-0.04, 0.75, 5.35);(328.64, 25.90, 5.02)
33,24627;Metal Cube;(0.02, 0.74, 5.35);(343.39, 36.70, 5.79);True;Right Hand
33,38556;Metal Cube;(0.02, 0.73, 5.35);(345.01, 33.90, 3.95);False;
33,74744;Right Hand Presence Physics;(0.12, 0.77, 5.34);(322.29, 6.63, 328.57)
33,74744;Left Hand Presence Physics;(-0.04, 0.75, 5.35);(328.71, 28.20, 3.89)
33,74744;Right Controller;(0.12, 0.77, 5.34);(322.32, 6.03, 328.98)
33,74744;Left Controller;(-0.04, 0.75, 5.35);(328.80, 28.48, 3.72)
33,74744;Metal Cube;(0.03, 0.73, 5.35);(345.42, 35.89, 2.82);False;
34,24849;Right Hand Presence Physics;(0.12, 0.77, 5.34);(322.95, 6.76, 325.80)
34,24849;Left Hand Presence Physics;(-0.03, 0.74, 5.35);(329.40, 29.20, 3.14)
34,24849;Right Controller;(0.12, 0.77, 5.34);(322.98, 6.89, 325.54)
34,24849;Left Controller;(-0.03, 0.75, 5.35);(329.41, 29.17, 3.16)
34,24849;Metal Cube;(0.03, 0.73, 5.35);(346.22, 36.74, 2.19);False;
34,74973;Right Hand Presence Physics;(0.10, 0.76, 5.34);(323.48, 11.17, 327.99)
34,74973;Left Hand Presence Physics;(-0.04, 0.75, 5.35);(329.05, 28.30, 3.28)
34,74973;Right Controller;(0.09, 0.77, 5.34);(323.16, 358.35, 331.99)
34,74973;Left Controller;(-0.04, 0.75, 5.35);(329.04, 28.29, 3.28)
34,74973;Metal Cube;(0.03, 0.73, 5.35);(347.38, 36.20, 2.22);False;
34,79155;Metal Cube;(0.01, 0.73, 5.33);(359.53, 53.19, 0.64);True;Right Hand
35,15397;Metal Cube;(0.02, 0.73, 5.36);(346.50, 34.15, 1.39);False;
35,25097;Right Hand Presence Physics;(0.10, 0.77, 5.34);(322.58, 0.21, 328.08)
35,25097;Left Hand Presence Physics;(-0.04, 0.75, 5.35);(329.02, 24.76, 3.97)
35,25097;Right Controller;(0.10, 0.77, 5.34);(322.57, 0.23, 328.08)
35,25097;Left Controller;(-0.04, 0.75, 5.35);(329.03, 24.75, 3.99)
35,25097;Metal Cube;(0.04, 0.73, 5.35);(347.33, 34.27, 0.35);False;
35,46006;Metal Cube;(0.05, 0.73, 5.35);(347.60, 34.81, 359.62);True;Left Hand
35,75224;Right Hand Presence Physics;(0.13, 0.77, 5.34);(321.72, 4.55, 324.49)
35,75224;Left Hand Presence Physics;(-0.06, 0.75, 5.36);(327.48, 20.24, 8.46)
35,75224;Right Controller;(0.13, 0.78, 5.34);(321.67, 4.91, 324.27)
35,75224;Left Controller;(-0.06, 0.75, 5.36);(327.57, 20.10, 8.64)
35,75224;Metal Cube;(0.07, 0.74, 5.35);(348.18, 42.69, 356.41);True;Left Hand
36,25329;Right Hand Presence Physics;(0.24, 0.80, 5.31);(320.08, 23.52, 313.14)
36,25329;Left Hand Presence Physics;(-0.22, 0.83, 5.38);(321.55, 357.01, 23.06)
36,25329;Right Controller;(0.25, 0.80, 5.31);(320.10, 24.15, 312.81)
36,25329;Left Controller;(-0.23, 0.83, 5.38);(321.24, 356.09, 23.48)
36,25329;Metal Cube;(0.18, 0.78, 5.33);(352.75, 45.79, 346.49);True;Left Hand
36,75458;Right Hand Presence Physics;(0.31, 0.80, 5.29);(321.00, 35.60, 306.38)
36,75458;Left Hand Presence Physics;(-0.40, 0.89, 5.30);(314.90, 329.10, 46.04)
36,75458;Right Controller;(0.31, 0.80, 5.28);(321.04, 35.90, 306.13)
36,75458;Left Controller;(-0.40, 0.89, 5.30);(314.79, 328.85, 46.26)
36,75458;Metal Cube;(0.24, 0.78, 5.30);(354.37, 39.05, 343.25);True;Left Hand
37,08898;Metal Cube;(0.19, 0.77, 5.33);(354.16, 46.04, 346.54);False;
37,25563;Right Hand Presence Physics;(0.22, 0.79, 5.33);(322.28, 17.58, 316.45)
37,25563;Left Hand Presence Physics;(-0.08, 0.81, 5.38);(329.62, 22.88, 9.56)
37,25563;Right Controller;(0.21, 0.79, 5.33);(322.36, 17.09, 316.66)
37,25563;Left Controller;(-0.07, 0.81, 5.38);(329.91, 23.98, 8.61)
37,25563;Metal Cube;(0.16, 0.77, 5.34);(354.31, 41.62, 348.94);False;
37,59013;Metal Cube;(0.14, 0.76, 5.34);(353.59, 38.69, 350.68);True;Left Hand
37,75702;Right Hand Presence Physics;(0.20, 0.78, 5.34);(322.28, 13.96, 318.63)
37,75702;Left Hand Presence Physics;(-0.04, 0.79, 5.38);(332.99, 26.75, 9.25)
37,75702;Right Controller;(0.20, 0.78, 5.34);(322.28, 13.97, 318.62)
37,75702;Left Controller;(-0.04, 0.79, 5.38);(332.96, 26.71, 9.26)
37,75702;Metal Cube;(0.14, 0.77, 5.36);(358.18, 51.60, 344.12);True;Left Hand
38,2583;Right Hand Presence Physics;(0.22, 0.79, 5.33);(322.08, 16.79, 317.37)
38,2583;Left Hand Presence Physics;(-0.33, 0.85, 5.37);(323.89, 342.98, 32.75)
38,2583;Right Controller;(0.22, 0.79, 5.33);(322.08, 16.79, 317.37)
38,2583;Left Controller;(-0.35, 0.85, 5.37);(324.04, 341.25, 33.84)
38,2583;Metal Cube;(0.16, 0.78, 5.35);(1.65, 44.11, 338.88);True;Left Hand
38,75946;Right Hand Presence Physics;(0.22, 0.79, 5.33);(322.35, 17.27, 317.29)
38,75946;Left Hand Presence Physics;(-0.24, 0.83, 5.38);(327.45, 4.09, 20.60)
38,75946;Right Controller;(0.22, 0.79, 5.33);(322.34, 17.26, 317.29)
38,75946;Left Controller;(-0.22, 0.82, 5.38);(328.11, 7.63, 17.99)
38,75946;Metal Cube;(0.16, 0.77, 5.35);(0.91, 46.17, 340.51);True;Left Hand
39,26036;Right Hand Presence Physics;(0.22, 0.79, 5.33);(322.02, 17.39, 317.10)
39,26036;Left Hand Presence Physics;(-0.21, 0.87, 5.36);(320.21, 18.19, 27.75)
39,26036;Right Controller;(0.22, 0.79, 5.33);(322.02, 17.39, 317.10)
39,26036;Left Controller;(-0.22, 0.88, 5.37);(320.45, 14.03, 32.85)
39,26036;Metal Cube;(0.16, 0.78, 5.34);(4.39, 44.14, 334.92);True;Left Hand
39,73419;Metal Cube;(0.16, 0.78, 5.34);(0.65, 43.21, 340.56);False;
39,76184;Right Hand Presence Physics;(0.22, 0.79, 5.33);(322.06, 17.20, 317.48)
39,76184;Left Hand Presence Physics;(-0.36, 0.84, 5.37);(335.47, 327.82, 59.27)
39,76184;Right Controller;(0.22, 0.79, 5.33);(322.04, 17.18, 317.49)
39,76184;Left Controller;(-0.36, 0.84, 5.37);(335.07, 328.20, 59.17)
39,76184;Metal Cube;(0.16, 0.78, 5.34);(0.69, 43.24, 340.49);False;
40,26265;Right Hand Presence Physics;(0.21, 0.78, 5.33);(322.19, 14.82, 318.96)
40,26265;Left Hand Presence Physics;(-0.11, 0.77, 5.38);(338.96, 22.17, 1.62)
40,26265;Right Controller;(0.21, 0.79, 5.33);(322.19, 14.84, 318.93)
40,26265;Left Controller;(-0.10, 0.77, 5.38);(339.40, 23.38, 0.50)
40,26265;Metal Cube;(0.15, 0.77, 5.34);(0.24, 41.74, 341.66);False;
40,76398;Right Hand Presence Physics;(0.20, 0.78, 5.33);(322.39, 14.15, 319.25)
40,76398;Left Hand Presence Physics;(-0.10, 0.79, 5.38);(337.98, 19.33, 1.40)
40,76398;Right Controller;(0.20, 0.78, 5.33);(322.40, 14.13, 319.26)
40,76398;Left Controller;(-0.10, 0.79, 5.38);(338.31, 19.20, 0.55)
40,76398;Metal Cube;(0.14, 0.77, 5.35);(0.32, 41.28, 341.92);False;
41,09854;Metal Cube;(0.14, 0.77, 5.35);(0.33, 40.53, 342.43);True;Left Hand
41,26501;Right Hand Presence Physics;(0.19, 0.78, 5.34);(322.51, 12.80, 319.97)
41,26501;Left Hand Presence Physics;(-0.01, 0.79, 5.34);(335.93, 39.00, 353.34)
41,26501;Right Controller;(0.19, 0.78, 5.34);(322.51, 12.79, 319.97)
41,26501;Left Controller;(-0.01, 0.79, 5.34);(335.91, 39.00, 353.35)
41,26501;Metal Cube;(0.13, 0.78, 5.34);(5.86, 37.68, 334.81);True;Left Hand
41,71099;Metal Cube;(0.13, 0.78, 5.35);(7.00, 40.98, 332.40);False;
41,76684;Right Hand Presence Physics;(0.19, 0.78, 5.34);(322.68, 11.68, 320.50)
41,76684;Left Hand Presence Physics;(-0.02, 0.80, 5.35);(334.95, 34.87, 357.24)
41,76684;Right Controller;(0.19, 0.78, 5.34);(322.68, 11.67, 320.50)
41,76684;Left Controller;(-0.02, 0.80, 5.35);(334.96, 35.39, 356.71)
41,76684;Metal Cube;(0.13, 0.78, 5.35);(6.99, 40.70, 332.56);False;
41,93372;Metal Cube;(0.11, 0.78, 5.35);(6.71, 38.84, 333.66);True;Left Hand
42,26794;Right Hand Presence Physics;(0.16, 0.78, 5.34);(322.94, 7.05, 322.97)
42,26794;Left Hand Presence Physics;(-0.02, 0.80, 5.35);(333.34, 34.09, 2.90)
42,26794;Right Controller;(0.16, 0.78, 5.34);(322.93, 7.06, 322.97)
42,26794;Left Controller;(-0.02, 0.80, 5.35);(333.03, 33.51, 3.85)
42,26794;Metal Cube;(0.10, 0.78, 5.35);(11.24, 38.58, 327.12);True;Left Hand
42,74105;Metal Cube;(0.13, 0.79, 5.35);(12.75, 40.83, 324.62);False;
42,769;Right Hand Presence Physics;(0.18, 0.78, 5.34);(322.91, 10.48, 319.66)
42,769;Left Hand Presence Physics;(-0.14, 0.84, 5.37);(327.18, 10.96, 32.40)
42,769;Right Controller;(0.18, 0.78, 5.34);(322.90, 10.47, 319.67)
42,769;Left Controller;(-0.14, 0.84, 5.37);(326.95, 11.26, 32.28)
42,769;Metal Cube;(0.13, 0.79, 5.35);(12.70, 40.80, 324.66);False;
43,27053;Right Hand Presence Physics;(0.24, 0.77, 5.35);(327.54, 12.39, 285.62)
43,27053;Left Hand Presence Physics;(-0.14, 0.80, 5.37);(328.86, 9.91, 21.36)
43,27053;Right Controller;(0.24, 0.77, 5.35);(327.62, 12.59, 286.89)
43,27053;Left Controller;(-0.14, 0.80, 5.37);(329.05, 9.74, 21.22)
43,27053;Metal Cube;(0.19, 0.81, 5.34);(24.78, 14.00, 297.82);False;
43,7715;Right Hand Presence Physics;(0.17, 0.78, 5.33);(320.83, 20.80, 343.35)
43,7715;Left Hand Presence Physics;(-0.17, 0.80, 5.37);(327.84, 4.05, 24.14)
43,7715;Right Controller;(0.17, 0.79, 5.33);(320.59, 21.27, 343.21)
43,7715;Left Controller;(-0.17, 0.80, 5.37);(327.83, 3.99, 24.19)
43,7715;Metal Cube;(0.12, 0.77, 5.37);(359.41, 67.23, 338.11);False;
44,27263;Right Hand Presence Physics;(0.17, 0.86, 5.09);(302.72, 121.16, 264.92)
44,27263;Left Hand Presence Physics;(-0.19, 0.80, 5.37);(327.09, 357.75, 29.00)
44,27263;Right Controller;(0.17, 0.86, 5.09);(302.15, 120.96, 265.85)
44,27263;Left Controller;(-0.19, 0.81, 5.37);(327.09, 357.75, 29.00)
44,27263;Metal Cube;(0.15, 0.89, 5.14);(358.56, 105.30, 286.09);False;
44,35636;Metal Cube;(0.13, 0.82, 5.35);(334.07, 94.60, 354.62);False;
44,77395;Right Hand Presence Physics;(0.14, 0.78, 5.34);(324.20, 16.44, 20.60)
44,77395;Left Hand Presence Physics;(-0.19, 0.80, 5.37);(327.14, 359.00, 28.38)
44,77395;Right Controller;(0.14, 0.78, 5.34);(324.10, 16.61, 20.30)
44,77395;Left Controller;(-0.19, 0.80, 5.37);(327.15, 359.01, 28.38)
44,77395;Metal Cube;(0.12, 0.57, 5.81);(0.34, 23.26, 132.73);False;
45,27506;Right Hand Presence Physics;(0.14, 0.78, 5.33);(322.15, 15.65, 19.42)
45,27506;Left Hand Presence Physics;(-0.18, 0.79, 5.37);(328.23, 1.53, 25.40)
45,27506;Right Controller;(0.14, 0.79, 5.33);(322.15, 15.65, 19.42)
45,27506;Left Controller;(-0.18, 0.79, 5.38);(328.33, 1.83, 25.04)
45,27506;Metal Cube;(0.15, 0.05, 6.04);(0.28, 270.29, 90.40);False;
45,7761;Right Hand Presence Physics;(0.14, 0.79, 5.33);(317.92, 15.16, 17.65)
45,7761;Left Hand Presence Physics;(-0.04, 0.68, 5.38);(335.03, 34.02, 311.39)
45,7761;Right Controller;(0.14, 0.79, 5.33);(317.90, 15.13, 17.66)
45,7761;Left Controller;(-0.04, 0.68, 5.38);(334.87, 34.20, 310.98)
45,7761;Metal Cube;(0.16, 0.05, 6.04);(0.00, 270.29, 90.00);False;
46,27747;Right Hand Presence Physics;(0.13, 0.79, 5.32);(316.68, 13.65, 17.91)
46,27747;Left Hand Presence Physics;(-0.03, 0.66, 5.40);(344.54, 32.24, 314.78)
46,27747;Right Controller;(0.13, 0.79, 5.32);(316.68, 13.63, 17.90)
46,27747;Left Controller;(-0.03, 0.66, 5.40);(344.72, 32.13, 314.85)
46,27747;Metal Cube;(0.16, 0.05, 6.04);(0.00, 270.29, 90.00);False;
46,77915;Right Hand Presence Physics;(0.13, 0.79, 5.33);(316.82, 13.14, 18.69)
46,77915;Left Hand Presence Physics;(-0.02, 0.64, 5.41);(352.01, 33.33, 313.65)
46,77915;Right Controller;(0.13, 0.79, 5.33);(316.83, 13.13, 18.70)
46,77915;Left Controller;(-0.02, 0.64, 5.41);(352.23, 33.44, 313.28)
46,77915;Metal Cube;(0.16, 0.05, 6.04);(0.00, 270.29, 90.00);False;
47,28036;Right Hand Presence Physics;(0.13, 0.79, 5.33);(316.90, 12.91, 18.84)
47,28036;Left Hand Presence Physics;(-0.03, 0.63, 5.45);(356.45, 27.64, 307.85)
47,28036;Right Controller;(0.13, 0.79, 5.33);(316.90, 12.91, 18.84)
47,28036;Left Controller;(-0.03, 0.63, 5.45);(356.63, 27.30, 307.82)
47,28036;Metal Cube;(0.16, 0.05, 6.04);(0.00, 270.29, 90.00);False;
47,78094;Right Hand Presence Physics;(0.13, 0.79, 5.33);(316.92, 12.78, 18.93)
47,78094;Left Hand Presence Physics;(-0.03, 0.63, 5.44);(356.03, 27.09, 307.54)
47,78094;Right Controller;(0.13, 0.79, 5.33);(316.92, 12.79, 18.92)
47,78094;Left Controller;(-0.03, 0.63, 5.44);(356.03, 27.08, 307.54)
47,78094;Metal Cube;(0.16, 0.05, 6.04);(0.00, 270.29, 90.00);False;
48,28255;Right Hand Presence Physics;(0.13, 0.79, 5.33);(316.80, 13.28, 19.13)
48,28255;Left Hand Presence Physics;(-0.06, 0.66, 5.45);(348.45, 22.48, 303.90)
48,28255;Right Controller;(0.13, 0.79, 5.33);(316.74, 13.33, 19.16)
48,28255;Left Controller;(-0.06, 0.66, 5.45);(348.25, 21.98, 303.24)
48,28255;Metal Cube;(0.16, 0.05, 6.04);(0.00, 270.29, 90.00);False;
