Timestamp;Name;Position;Rotation;Grabbed;Hand
0;Right Hand Presence Physics;(0.00, 0.17, 0.00);(0.00, 0.00, 0.00)
0;Left Hand Presence Physics;(0.00, 0.17, 0.00);(0.00, 0.00, 0.00)
0;Right Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
0;Left Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
0;Metal Cube;(-0.11, 0.56, 5.65);(0.00, 0.00, 0.00);False;
28,61139;Right Hand Presence Physics;(0.07, 0.74, 5.42);(317.03, 349.47, 330.38)
28,61139;Left Hand Presence Physics;(-0.07, 0.71, 5.46);(319.11, 39.64, 340.42)
28,61139;Right Controller;(0.02, 0.74, 5.47);(324.80, 348.38, 349.77)
28,61139;Left Controller;(-0.07, 0.71, 5.46);(319.11, 39.63, 340.43)
28,61139;Metal Cube;(0.00, 0.70, 5.47);(319.26, 39.36, 1.44);True;Right Hand
29,11258;Right Hand Presence Physics;(0.06, 0.74, 5.42);(316.39, 349.56, 331.56)
29,11258;Left Hand Presence Physics;(-0.07, 0.71, 5.46);(319.07, 39.48, 340.54)
29,11258;Right Controller;(0.01, 0.74, 5.46);(324.91, 347.41, 350.26)
29,11258;Left Controller;(-0.07, 0.71, 5.46);(319.08, 39.46, 340.57)
29,11258;Metal Cube;(0.00, 0.70, 5.47);(319.21, 40.24, 1.49);True;Right Hand
29,614;Right Hand Presence Physics;(0.06, 0.74, 5.42);(316.38, 349.68, 332.57)
29,614;Left Hand Presence Physics;(-0.07, 0.71, 5.46);(319.07, 39.22, 340.72)
29,614;Right Controller;(0.01, 0.74, 5.46);(324.66, 347.54, 350.35)
29,614;Left Controller;(-0.07, 0.71, 5.46);(319.06, 39.21, 340.74)
29,614;Metal Cube;(0.00, 0.70, 5.47);(318.99, 40.69, 2.08);True;Right Hand
30,11497;Right Hand Presence Physics;(0.10, 0.79, 5.45);(317.97, 1.94, 345.16)
30,11497;Left Hand Presence Physics;(-0.10, 0.72, 5.49);(321.44, 20.78, 351.99)
30,11497;Right Controller;(0.11, 0.79, 5.45);(317.71, 2.61, 344.93)
30,11497;Left Controller;(-0.10, 0.72, 5.49);(321.46, 20.77, 352.02)
30,11497;Metal Cube;(-0.03, 0.70, 5.49);(319.78, 52.72, 1.29);True;Right Hand
30,61651;Right Hand Presence Physics;(0.19, 0.81, 5.43);(315.22, 18.50, 334.33)
30,61651;Left Hand Presence Physics;(-0.10, 0.72, 5.49);(321.94, 20.13, 352.92)
30,61651;Right Controller;(0.19, 0.81, 5.43);(315.31, 17.63, 334.86)
30,61651;Left Controller;(-0.10, 0.72, 5.49);(321.93, 20.14, 352.92)
30,61651;Metal Cube;(-0.03, 0.70, 5.49);(320.31, 54.61, 0.80);True;Right Hand
31,11755;Right Hand Presence Physics;(0.06, 0.77, 5.45);(319.18, 349.48, 347.74)
31,11755;Left Hand Presence Physics;(-0.10, 0.72, 5.49);(321.85, 20.63, 352.94)
31,11755;Right Controller;(0.06, 0.77, 5.46);(320.22, 352.31, 350.31)
31,11755;Left Controller;(-0.10, 0.72, 5.49);(321.85, 20.59, 352.98)
31,11755;Metal Cube;(-0.03, 0.70, 5.48);(319.95, 56.03, 0.58);True;Right Hand
31,61842;Right Hand Presence Physics;(0.06, 0.77, 5.46);(321.06, 352.50, 346.68)
31,61842;Left Hand Presence Physics;(-0.10, 0.72, 5.49);(321.99, 20.95, 352.71)
31,61842;Right Controller;(0.05, 0.77, 5.46);(321.36, 351.41, 347.34)
31,61842;Left Controller;(-0.10, 0.72, 5.49);(321.99, 20.96, 352.71)
31,61842;Metal Cube;(-0.03, 0.70, 5.49);(319.98, 55.05, 1.27);True;Right Hand
32,12014;Right Hand Presence Physics;(0.08, 0.78, 5.45);(318.97, 356.43, 346.04)
32,12014;Left Hand Presence Physics;(-0.12, 0.73, 5.51);(321.11, 18.02, 354.70)
32,12014;Right Controller;(0.09, 0.78, 5.45);(318.67, 357.18, 345.63)
32,12014;Left Controller;(-0.12, 0.73, 5.51);(321.26, 17.31, 355.18)
32,12014;Metal Cube;(-0.05, 0.71, 5.50);(321.46, 59.90, 356.24);True;Right Hand
32,62078;Right Hand Presence Physics;(0.05, 0.76, 5.46);(321.32, 353.16, 348.89)
32,62078;Left Hand Presence Physics;(-0.12, 0.73, 5.51);(321.02, 16.72, 355.24)
32,62078;Right Controller;(0.05, 0.77, 5.46);(321.30, 353.08, 348.98)
32,62078;Left Controller;(-0.12, 0.73, 5.51);(321.03, 16.73, 355.23)
32,62078;Metal Cube;(-0.05, 0.71, 5.50);(323.31, 61.47, 353.80);True;Right Hand
32,76015;Metal Cube;(-0.05, 0.70, 5.50);(323.92, 60.02, 353.83);False;
33,12226;Right Hand Presence Physics;(0.02, 0.74, 5.46);(322.03, 11.52, 326.44)
33,12226;Left Hand Presence Physics;(-0.11, 0.72, 5.50);(320.51, 20.04, 352.74)
33,12226;Right Controller;(0.01, 0.74, 5.46);(325.22, 346.98, 353.89)
33,12226;Left Controller;(-0.11, 0.73, 5.50);(320.51, 20.05, 352.73)
33,12226;Metal Cube;(-0.04, 0.71, 5.49);(317.94, 63.93, 348.77);False;
33,19188;Metal Cube;(-0.06, 0.72, 5.47);(305.02, 67.26, 357.85);True;Right Hand
33,45667;Metal Cube;(-0.04, 0.70, 5.49);(323.28, 59.11, 353.16);False;
33,62328;Right Hand Presence Physics;(0.06, 0.75, 5.44);(309.15, 337.80, 340.18)
33,62328;Left Hand Presence Physics;(-0.12, 0.73, 5.50);(319.92, 18.50, 353.70)
33,62328;Right Controller;(0.04, 0.76, 5.46);(322.37, 353.93, 347.04)
33,62328;Left Controller;(-0.12, 0.73, 5.50);(319.86, 18.25, 353.95)
33,62328;Metal Cube;(-0.01, 0.72, 5.49);(325.16, 61.69, 351.35);False;
34,12476;Right Hand Presence Physics;(0.09, 0.76, 5.44);(307.12, 344.15, 334.47)
34,12476;Left Hand Presence Physics;(-0.13, 0.72, 5.52);(329.20, 17.41, 3.15)
34,12476;Right Controller;(0.07, 0.77, 5.46);(321.49, 358.23, 342.37)
34,12476;Left Controller;(-0.13, 0.72, 5.52);(330.03, 19.50, 0.37)
34,12476;Metal Cube;(0.02, 0.74, 5.50);(328.49, 65.21, 348.37);False;
34,36132;Metal Cube;(-0.01, 0.73, 5.49);(326.65, 61.24, 350.06);True;Left Hand
34,62578;Right Hand Presence Physics;(0.07, 0.75, 5.44);(310.35, 335.93, 338.40)
34,62578;Left Hand Presence Physics;(-0.10, 0.72, 5.50);(325.58, 25.58, 355.56)
34,62578;Right Controller;(0.05, 0.76, 5.46);(322.11, 353.12, 345.31)
34,62578;Left Controller;(-0.10, 0.72, 5.50);(325.57, 25.64, 355.51)
34,62578;Metal Cube;(-0.01, 0.72, 5.49);(325.24, 58.53, 352.23);True;Left Hand
35,12726;Right Hand Presence Physics;(0.01, 0.74, 5.44);(331.17, 305.95, 356.00)
35,12726;Left Hand Presence Physics;(-0.09, 0.72, 5.48);(324.64, 32.18, 352.49)
35,12726;Right Controller;(0.00, 0.74, 5.46);(324.80, 345.00, 348.75)
35,12726;Left Controller;(-0.09, 0.72, 5.48);(324.64, 32.20, 352.49)
35,12726;Metal Cube;(-0.06, 0.71, 5.48);(327.05, 61.38, 349.29);True;Left Hand
35,62831;Right Hand Presence Physics;(0.00, 0.73, 5.43);(304.42, 332.85, 347.29)
35,62831;Left Hand Presence Physics;(-0.08, 0.72, 5.47);(324.17, 34.71, 351.21)
35,62831;Right Controller;(-0.02, 0.73, 5.45);(326.00, 341.55, 350.30)
35,62831;Left Controller;(-0.08, 0.72, 5.47);(324.16, 34.77, 351.19)
35,62831;Metal Cube;(-0.07, 0.70, 5.49);(328.80, 66.59, 346.19);True;Left Hand
36,1296;Right Hand Presence Physics;(0.00, 0.74, 5.44);(329.95, 308.10, 0.63)
36,1296;Left Hand Presence Physics;(-0.10, 0.73, 5.49);(323.30, 25.91, 358.88)
36,1296;Right Controller;(0.00, 0.74, 5.45);(324.61, 343.26, 350.00)
36,1296;Left Controller;(-0.10, 0.73, 5.49);(323.42, 24.73, 359.51)
36,1296;Metal Cube;(-0.06, 0.71, 5.49);(329.85, 70.78, 343.47);True;Left Hand
36,63061;Right Hand Presence Physics;(0.00, 0.74, 5.44);(333.35, 314.12, 354.09)
36,63061;Left Hand Presence Physics;(-0.09, 0.75, 5.50);(324.06, 26.52, 4.61)
36,63061;Right Controller;(-0.01, 0.74, 5.45);(326.66, 336.98, 346.48)
36,63061;Left Controller;(-0.09, 0.75, 5.49);(323.89, 27.21, 4.23)
36,63061;Metal Cube;(-0.06, 0.73, 5.49);(339.10, 80.50, 340.38);True;Left Hand
37,13181;Right Hand Presence Physics;(0.02, 0.75, 5.44);(331.73, 299.96, 359.55)
37,13181;Left Hand Presence Physics;(-0.10, 0.75, 5.50);(322.58, 25.21, 7.29)
37,13181;Right Controller;(0.01, 0.75, 5.45);(325.32, 340.73, 345.44)
37,13181;Left Controller;(-0.10, 0.75, 5.50);(322.68, 24.06, 8.19)
37,13181;Metal Cube;(-0.05, 0.73, 5.49);(337.88, 72.92, 340.06);True;Left Hand
37,63308;Right Hand Presence Physics;(0.02, 0.75, 5.43);(327.24, 302.29, 357.47)
37,63308;Left Hand Presence Physics;(-0.11, 0.78, 5.52);(321.28, 23.93, 3.78)
37,63308;Right Controller;(0.01, 0.75, 5.44);(328.38, 328.94, 348.48)
37,63308;Left Controller;(-0.11, 0.78, 5.52);(321.20, 24.24, 3.29)
37,63308;Metal Cube;(-0.05, 0.75, 5.49);(348.05, 83.72, 335.51);True;Left Hand
37,6746;Metal Cube;(-0.05, 0.75, 5.49);(348.97, 84.73, 335.40);False;
38,13402;Right Hand Presence Physics;(0.03, 0.75, 5.44);(324.92, 307.84, 355.42)
38,13402;Left Hand Presence Physics;(-0.11, 0.77, 5.53);(326.38, 19.13, 10.01)
38,13402;Right Controller;(0.02, 0.76, 5.45);(327.34, 333.17, 346.46)
38,13402;Left Controller;(-0.11, 0.77, 5.53);(326.34, 19.17, 10.04)
38,13402;Metal Cube;(-0.03, 0.75, 5.50);(350.52, 88.17, 334.93);False;
38,1902;Metal Cube;(-0.04, 0.75, 5.50);(352.32, 85.41, 332.45);True;Left Hand
38,63528;Right Hand Presence Physics;(0.00, 0.74, 5.44);(314.85, 301.29, 1.71)
38,63528;Left Hand Presence Physics;(-0.06, 0.78, 5.50);(325.35, 33.37, 1.46)
38,63528;Right Controller;(-0.01, 0.74, 5.44);(329.50, 327.96, 350.46)
38,63528;Left Controller;(-0.06, 0.78, 5.50);(325.34, 33.91, 0.93)
38,63528;Metal Cube;(-0.05, 0.76, 5.50);(5.41, 99.57, 323.16);True;Left Hand
39,13645;Right Hand Presence Physics;(-0.05, 0.73, 5.33);(331.17, 263.68, 12.24)
39,13645;Left Hand Presence Physics;(-0.01, 0.77, 5.48);(336.24, 57.11, 354.02)
39,13645;Right Controller;(-0.06, 0.73, 5.41);(331.34, 313.75, 359.00)
39,13645;Left Controller;(-0.01, 0.77, 5.47);(336.40, 57.44, 353.87)
39,13645;Metal Cube;(-0.01, 0.75, 5.46);(0.49, 178.25, 321.07);True;Left Hand
39,6378;Right Hand Presence Physics;(-0.02, 0.71, 5.37);(348.65, 255.52, 7.52)
39,6378;Left Hand Presence Physics;(-0.05, 0.77, 5.50);(332.56, 46.27, 359.32)
39,6378;Right Controller;(-0.02, 0.75, 5.42);(327.48, 321.59, 358.69)
39,6378;Left Controller;(-0.05, 0.77, 5.50);(332.40, 45.71, 359.61)
39,6378;Metal Cube;(-0.03, 0.75, 5.49);(351.87, 124.88, 323.93);True;Left Hand
40,13903;Right Hand Presence Physics;(0.15, 0.74, 5.44);(314.96, 191.38, 24.35)
40,13903;Left Hand Presence Physics;(-0.11, 0.76, 5.49);(328.38, 41.04, 357.90)
40,13903;Right Controller;(0.09, 0.77, 5.47);(325.05, 358.18, 343.63)
40,13903;Left Controller;(-0.11, 0.76, 5.49);(328.38, 40.23, 358.19)
40,13903;Metal Cube;(0.02, 0.75, 5.49);(334.01, 57.13, 330.42);True;Left Hand
40,6406;Metal Cube;(0.06, 0.76, 5.49);(333.96, 61.31, 327.98);False;
40,6406;Right Hand Presence Physics;(0.19, 0.80, 5.49);(10.92, 154.34, 326.50)
40,6406;Left Hand Presence Physics;(-0.14, 0.77, 5.51);(325.72, 23.88, 6.00)
40,6406;Right Controller;(0.11, 0.78, 5.47);(323.83, 4.89, 338.15)
40,6406;Left Controller;(-0.14, 0.77, 5.51);(325.85, 24.09, 5.87)
40,6406;Metal Cube;(0.06, 0.76, 5.49);(333.96, 61.31, 327.98);False;
41,14091;Right Hand Presence Physics;(0.15, 0.80, 5.49);(15.66, 159.12, 329.86)
41,14091;Left Hand Presence Physics;(-0.17, 0.78, 5.51);(320.25, 12.60, 19.06)
41,14091;Right Controller;(0.08, 0.77, 5.46);(324.05, 352.40, 334.54)
41,14091;Left Controller;(-0.17, 0.79, 5.51);(319.78, 10.92, 21.03)
41,14091;Metal Cube;(0.04, 0.76, 5.49);(331.49, 57.14, 329.29);False;
41,64213;Right Hand Presence Physics;(0.04, 0.74, 5.45);(327.79, 265.79, 5.50)
41,64213;Left Hand Presence Physics;(-0.21, 0.79, 5.52);(322.08, 1.38, 32.55)
41,64213;Right Controller;(0.02, 0.75, 5.45);(328.48, 332.27, 346.77)
41,64213;Left Controller;(-0.21, 0.79, 5.52);(322.15, 2.35, 31.52)
41,64213;Metal Cube;(-0.04, 0.73, 5.45);(330.06, 28.42, 337.16);False;
42,14351;Right Hand Presence Physics;(0.15, 0.76, 5.46);(310.49, 290.96, 10.43)
42,14351;Left Hand Presence Physics;(-0.17, 0.77, 5.51);(324.37, 12.49, 20.75)
42,14351;Right Controller;(0.13, 0.77, 5.47);(324.43, 20.07, 320.52)
42,14351;Left Controller;(-0.17, 0.77, 5.52);(324.54, 12.25, 21.05)
42,14351;Metal Cube;(0.08, 0.77, 5.50);(344.99, 68.21, 319.49);False;
42,64505;Right Hand Presence Physics;(0.07, 0.76, 5.45);(323.05, 271.90, 15.07)
42,64505;Left Hand Presence Physics;(-0.11, 0.75, 5.49);(325.82, 29.16, 7.66)
42,64505;Right Controller;(0.05, 0.76, 5.46);(322.17, 350.79, 338.90)
42,64505;Left Controller;(-0.11, 0.76, 5.49);(325.75, 29.65, 7.27)
42,64505;Metal Cube;(0.00, 0.75, 5.47);(332.82, 49.17, 326.24);False;
42,81199;Metal Cube;(-0.02, 0.74, 5.47);(331.93, 45.06, 328.65);True;Left Hand
43,14604;Right Hand Presence Physics;(0.03, 0.74, 5.45);(319.51, 271.31, 14.81)
43,14604;Left Hand Presence Physics;(-0.08, 0.75, 5.47);(328.19, 40.20, 354.52)
43,14604;Right Controller;(0.01, 0.75, 5.45);(324.50, 342.59, 342.69)
43,14604;Left Controller;(-0.07, 0.75, 5.47);(328.26, 40.65, 354.01)
43,14604;Metal Cube;(-0.05, 0.74, 5.47);(335.76, 50.09, 323.55);True;Left Hand
43,64713;Right Hand Presence Physics;(0.00, 0.73, 5.44);(328.61, 282.42, 24.86)
43,64713;Left Hand Presence Physics;(-0.04, 0.75, 5.46);(331.13, 48.24, 347.06)
43,64713;Right Controller;(-0.01, 0.74, 5.44);(325.41, 336.09, 346.97)
43,64713;Left Controller;(-0.04, 0.75, 5.46);(331.13, 48.24, 347.06)
43,64713;Metal Cube;(-0.06, 0.74, 5.47);(340.50, 69.26, 318.03);True;Left Hand
44,14833;Right Hand Presence Physics;(0.05, 0.75, 5.45);(331.29, 271.74, 29.00)
44,14833;Left Hand Presence Physics;(-0.12, 0.78, 5.51);(326.26, 21.88, 15.49)
44,14833;Right Controller;(0.04, 0.76, 5.46);(322.93, 347.37, 339.87)
44,14833;Left Controller;(-0.13, 0.78, 5.51);(326.51, 20.25, 16.57)
44,14833;Metal Cube;(-0.02, 0.76, 5.48);(339.21, 60.74, 318.75);True;Left Hand
44,23207;Metal Cube;(-0.01, 0.76, 5.48);(339.12, 58.58, 319.03);False;
44,63562;Metal Cube;(-0.02, 0.74, 5.49);(341.06, 58.10, 325.15);True;Left Hand
44,64951;Right Hand Presence Physics;(0.05, 0.74, 5.46);(324.10, 286.24, 10.04)
44,64951;Left Hand Presence Physics;(-0.07, 0.79, 5.47);(322.69, 37.14, 345.94)
44,64951;Right Controller;(0.04, 0.75, 5.47);(328.88, 351.11, 339.14)
44,64951;Left Controller;(-0.06, 0.79, 5.47);(322.86, 37.41, 345.70)
44,64951;Metal Cube;(-0.02, 0.74, 5.49);(341.07, 58.15, 325.24);True;Left Hand
44,98385;Metal Cube;(-0.01, 0.74, 5.50);(336.43, 65.06, 327.59);False;
45,1509;Right Hand Presence Physics;(0.10, 0.76, 5.46);(313.90, 204.31, 34.03)
45,1509;Left Hand Presence Physics;(-0.11, 0.78, 5.50);(319.93, 13.85, 27.09)
45,1509;Right Controller;(0.08, 0.76, 5.48);(328.04, 1.69, 336.76)
45,1509;Left Controller;(-0.11, 0.78, 5.51);(325.21, 25.38, 6.63)
45,1509;Metal Cube;(-0.03, 0.75, 5.52);(332.28, 59.87, 336.90);False;
45,6522;Right Hand Presence Physics;(0.07, 0.75, 5.48);(327.41, 0.93, 342.82)
45,6522;Left Hand Presence Physics;(-0.11, 0.76, 5.50);(322.41, 18.41, 12.70)
45,6522;Right Controller;(0.07, 0.75, 5.48);(327.69, 0.54, 343.05)
45,6522;Left Controller;(-0.10, 0.77, 5.51);(326.44, 28.00, 357.74)
45,6522;Metal Cube;(-0.04, 0.73, 5.52);(336.91, 59.53, 331.98);False;
45,90256;Metal Cube;(-0.03, 0.72, 5.52);(337.65, 60.65, 331.67);True;Right Hand
46,15375;Right Hand Presence Physics;(0.05, 0.75, 5.48);(327.64, 356.25, 342.90)
46,15375;Left Hand Presence Physics;(-0.10, 0.76, 5.50);(323.38, 21.58, 11.02)
46,15375;Right Controller;(0.05, 0.75, 5.48);(327.63, 356.24, 342.90)
46,15375;Left Controller;(-0.09, 0.76, 5.50);(327.44, 29.80, 357.76)
46,15375;Metal Cube;(-0.03, 0.72, 5.51);(338.28, 61.43, 331.88);True;Right Hand
46,65456;Right Hand Presence Physics;(0.02, 0.74, 5.47);(327.99, 349.00, 345.60)
46,65456;Left Hand Presence Physics;(-0.07, 0.75, 5.47);(319.36, 12.25, 34.88)
46,65456;Right Controller;(0.02, 0.74, 5.47);(328.01, 349.01, 345.60)
46,65456;Left Controller;(-0.06, 0.75, 5.47);(330.44, 41.57, 352.79)
46,65456;Metal Cube;(0.01, 0.71, 5.49);(335.85, 54.58, 332.12);True;Right Hand
47,15565;Right Hand Presence Physics;(0.02, 0.74, 5.46);(327.54, 348.11, 345.86)
47,15565;Left Hand Presence Physics;(-0.06, 0.74, 5.45);(314.47, 36.09, 13.41)
47,15565;Right Controller;(0.02, 0.74, 5.46);(327.54, 348.11, 345.86)
47,15565;Left Controller;(-0.04, 0.74, 5.45);(331.13, 49.79, 349.36)
47,15565;Metal Cube;(0.02, 0.71, 5.49);(326.98, 38.85, 333.06);True;Right Hand
47,65656;Right Hand Presence Physics;(0.11, 0.77, 5.47);(324.23, 4.49, 338.22)
47,65656;Left Hand Presence Physics;(-0.11, 0.75, 5.46);(311.31, 81.83, 333.91)
47,65656;Right Controller;(0.11, 0.77, 5.47);(324.21, 4.64, 338.21)
47,65656;Left Controller;(-0.09, 0.77, 5.48);(328.20, 43.40, 352.86)
47,65656;Metal Cube;(-0.03, 0.73, 5.50);(330.82, 52.36, 334.53);True;Right Hand
48,15804;Right Hand Presence Physics;(0.02, 0.74, 5.46);(326.82, 342.79, 349.92)
48,15804;Left Hand Presence Physics;(-0.06, 0.74, 5.45);(339.95, 60.87, 341.06)
48,15804;Right Controller;(0.02, 0.74, 5.46);(326.83, 342.31, 350.17)
48,15804;Left Controller;(-0.06, 0.74, 5.45);(339.92, 60.81, 341.10)
48,15804;Metal Cube;(0.01, 0.71, 5.49);(330.70, 41.21, 339.25);True;Right Hand
48,65936;Right Hand Presence Physics;(0.08, 0.77, 5.47);(323.01, 357.61, 341.60)
48,65936;Left Hand Presence Physics;(-0.10, 0.78, 5.47);(324.38, 43.12, 359.31)
48,65936;Right Controller;(0.09, 0.77, 5.47);(322.87, 359.36, 340.53)
48,65936;Left Controller;(-0.10, 0.78, 5.47);(325.58, 47.50, 353.69)
48,65936;Metal Cube;(-0.03, 0.74, 5.50);(331.78, 55.47, 328.77);True;Right Hand
49,1606;Right Hand Presence Physics;(0.08, 0.77, 5.47);(322.60, 355.97, 341.94)
49,1606;Left Hand Presence Physics;(-0.09, 0.75, 5.45);(337.59, 61.53, 359.17)
49,1606;Right Controller;(0.08, 0.77, 5.47);(322.63, 355.55, 342.30)
49,1606;Left Controller;(-0.09, 0.75, 5.45);(342.99, 71.41, 348.44)
49,1606;Metal Cube;(-0.02, 0.72, 5.48);(332.52, 39.83, 345.18);True;Right Hand
49,41101;Metal Cube;(-0.03, 0.73, 5.50);(332.46, 50.23, 337.25);False;
49,66171;Right Hand Presence Physics;(0.09, 0.77, 5.47);(322.98, 0.34, 342.36)
49,66171;Left Hand Presence Physics;(-0.10, 0.75, 5.47);(338.35, 58.56, 346.54)
49,66171;Right Controller;(0.09, 0.77, 5.47);(322.92, 0.05, 342.70)
49,66171;Left Controller;(-0.10, 0.75, 5.47);(338.62, 58.92, 346.42)
49,66171;Metal Cube;(-0.03, 0.71, 5.49);(336.91, 53.33, 333.18);False;
50,01006;Metal Cube;(-0.03, 0.70, 5.48);(348.13, 58.28, 331.58);True;Right Hand
50,16282;Right Hand Presence Physics;(0.04, 0.75, 5.46);(324.11, 344.79, 350.19)
50,16282;Left Hand Presence Physics;(-0.08, 0.75, 5.47);(338.90, 59.99, 346.13)
50,16282;Right Controller;(0.04, 0.75, 5.46);(324.10, 344.79, 350.20)
50,16282;Left Controller;(-0.08, 0.75, 5.47);(338.89, 59.95, 346.15)
50,16282;Metal Cube;(-0.01, 0.71, 5.49);(334.39, 54.76, 335.31);True;Right Hand
50,66421;Right Hand Presence Physics;(0.01, 0.75, 5.45);(324.40, 339.73, 351.97)
50,66421;Left Hand Presence Physics;(-0.07, 0.75, 5.47);(329.46, 50.72, 341.59)
50,66421;Right Controller;(0.01, 0.75, 5.45);(324.39, 339.71, 352.00)
50,66421;Left Controller;(-0.06, 0.75, 5.47);(329.54, 50.88, 341.34)
50,66421;Metal Cube;(0.00, 0.71, 5.48);(332.80, 65.29, 324.81);True;Right Hand
51,16502;Right Hand Presence Physics;(0.00, 0.74, 5.45);(324.82, 337.83, 352.70)
51,16502;Left Hand Presence Physics;(-0.04, 0.74, 5.45);(331.99, 56.10, 342.53)
51,16502;Right Controller;(0.00, 0.74, 5.45);(324.82, 337.83, 352.71)
51,16502;Left Controller;(-0.04, 0.74, 5.45);(332.00, 56.11, 342.50)
51,16502;Metal Cube;(0.03, 0.71, 5.48);(324.38, 47.85, 335.29);True;Right Hand
51,66663;Right Hand Presence Physics;(0.08, 0.77, 5.46);(319.93, 352.21, 346.75)
51,66663;Left Hand Presence Physics;(-0.10, 0.77, 5.47);(325.77, 47.30, 348.72)
51,66663;Right Controller;(0.08, 0.78, 5.46);(319.71, 353.46, 346.07)
51,66663;Left Controller;(-0.10, 0.77, 5.48);(325.47, 46.85, 349.11)
51,66663;Metal Cube;(-0.03, 0.73, 5.49);(329.93, 60.09, 329.46);True;Right Hand
52,16781;Right Hand Presence Physics;(0.02, 0.75, 5.46);(323.99, 343.85, 348.58)
52,16781;Left Hand Presence Physics;(-0.07, 0.73, 5.44);(348.81, 76.64, 335.62)
52,16781;Right Controller;(0.02, 0.75, 5.46);(324.23, 343.26, 348.85)
52,16781;Left Controller;(-0.07, 0.73, 5.44);(349.13, 76.75, 335.33)
52,16781;Metal Cube;(0.00, 0.71, 5.47);(324.68, 35.17, 344.96);True;Right Hand
52,66883;Right Hand Presence Physics;(-0.01, 0.75, 5.44);(322.07, 337.75, 352.98)
52,66883;Left Hand Presence Physics;(-0.12, 0.79, 5.48);(319.03, 322.93, 49.58)
52,66883;Right Controller;(-0.01, 0.75, 5.44);(321.84, 338.02, 352.88)
52,66883;Left Controller;(-0.09, 0.79, 5.48);(314.29, 29.86, 358.26)
52,66883;Metal Cube;(-0.04, 0.73, 5.48);(352.59, 88.50, 312.82);True;Right Hand
53,17127;Right Hand Presence Physics;(0.07, 0.78, 5.45);(315.62, 2.83, 337.50)
53,17127;Left Hand Presence Physics;(-0.10, 0.76, 5.45);(338.28, 292.53, 65.12)
53,17127;Right Controller;(0.07, 0.78, 5.45);(315.67, 2.45, 337.77)
53,17127;Left Controller;(-0.07, 0.78, 5.46);(317.42, 43.97, 351.74)
53,17127;Metal Cube;(0.00, 0.74, 5.48);(330.15, 63.92, 325.89);True;Right Hand
53,68492;Right Hand Presence Physics;(-0.01, 0.75, 5.44);(320.93, 337.15, 352.58)
53,68492;Left Hand Presence Physics;(-0.09, 0.77, 5.45);(312.29, 316.45, 46.76)
53,68492;Right Controller;(-0.01, 0.75, 5.44);(320.93, 337.12, 352.58)
53,68492;Left Controller;(-0.06, 0.77, 5.46);(320.03, 48.46, 349.63)
53,68492;Metal Cube;(-0.01, 0.71, 5.46);(357.79, 80.11, 323.59);True;Right Hand
54,1861;Right Hand Presence Physics;(-0.03, 0.74, 5.43);(320.95, 333.98, 352.08)
54,1861;Left Hand Presence Physics;(-0.08, 0.76, 5.47);(320.54, 350.36, 34.63)
54,1861;Right Controller;(-0.03, 0.75, 5.43);(320.95, 333.96, 352.09)
54,1861;Left Controller;(-0.05, 0.76, 5.46);(321.67, 43.89, 7.40)
54,1861;Metal Cube;(-0.02, 0.70, 5.43);(1.41, 105.83, 333.70);True;Right Hand
54,68739;Right Hand Presence Physics;(0.05, 0.77, 5.45);(318.20, 352.87, 341.33)
54,68739;Left Hand Presence Physics;(-0.17, 0.79, 5.51);(328.94, 307.88, 40.20)
54,68739;Right Controller;(0.06, 0.77, 5.45);(318.28, 354.47, 340.11)
54,68739;Left Controller;(-0.15, 0.79, 5.52);(323.28, 12.79, 31.96)
54,68739;Metal Cube;(-0.09, 0.74, 5.50);(353.65, 66.46, 348.71);True;Right Hand
55,18843;Right Hand Presence Physics;(0.03, 0.78, 5.42);(316.45, 343.08, 340.35)
55,18843;Left Hand Presence Physics;(-0.03, 0.75, 5.50);(357.35, 356.09, 61.02)
55,18843;Right Controller;(0.03, 0.78, 5.42);(316.57, 342.76, 340.31)
55,18843;Left Controller;(0.00, 0.76, 5.49);(332.52, 46.86, 18.98)
55,18843;Metal Cube;(0.05, 0.74, 5.44);(323.15, 113.41, 338.43);True;Right Hand
55,68986;Right Hand Presence Physics;(-0.04, 0.76, 5.40);(320.65, 323.91, 350.95)
55,68986;Left Hand Presence Physics;(0.03, 0.71, 5.50);(355.11, 57.51, 70.04)
55,68986;Right Controller;(-0.04, 0.76, 5.40);(320.83, 323.52, 351.27)
55,68986;Left Controller;(0.03, 0.73, 5.49);(342.26, 54.83, 26.19)
55,68986;Metal Cube;(0.01, 0.72, 5.41);(313.64, 186.42, 322.51);True;Right Hand
56,19115;Right Hand Presence Physics;(0.17, 0.77, 5.47);(329.94, 28.49, 316.90)
56,19115;Left Hand Presence Physics;(-0.07, 0.75, 5.44);(333.03, 270.97, 107.69)
56,19115;Right Controller;(0.17, 0.77, 5.47);(330.27, 28.30, 316.68)
56,19115;Left Controller;(-0.05, 0.77, 5.44);(316.24, 61.91, 282.79)
56,19115;Metal Cube;(0.01, 0.77, 5.50);(318.30, 91.77, 260.98);True;Right Hand
56,69246;Right Hand Presence Physics;(0.19, 0.80, 5.45);(320.56, 25.26, 322.75)
56,69246;Left Hand Presence Physics;(-0.09, 0.72, 5.44);(351.00, 286.16, 73.25)
