Timestamp;Name;Position;Rotation;Grabbed;Hand
0;Right Hand Presence Physics;(0.00, 0.17, 0.00);(0.00, 0.00, 0.00)
0;Left Hand Presence Physics;(0.00, 0.17, 0.00);(0.00, 0.00, 0.00)
0;Right Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
0;Left Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
0;Metal Cube;(-0.11, 0.56, 5.65);(0.00, 0.00, 0.00);False;
28,2452;Right Hand Presence Physics;(0.26, 0.81, 5.37);(320.08, 22.43, 312.09)
28,2452;Left Hand Presence Physics;(-0.03, 0.81, 5.46);(331.32, 15.90, 25.78)
28,2452;Right Controller;(0.26, 0.81, 5.37);(320.08, 22.36, 312.11)
28,2452;Left Controller;(-0.03, 0.81, 5.47);(331.65, 15.25, 26.74)
28,2452;Metal Cube;(0.20, 0.79, 5.38);(346.44, 55.58, 359.22);False;
28,74684;Right Hand Presence Physics;(0.19, 0.80, 5.38);(317.48, 12.37, 325.56)
28,74684;Left Hand Presence Physics;(0.08, 0.80, 5.39);(5.64, 333.57, 24.04)
28,74684;Right Controller;(0.19, 0.80, 5.38);(317.48, 12.32, 325.61)
28,74684;Left Controller;(0.10, 0.79, 5.41);(337.08, 38.82, 18.48)
28,74684;Metal Cube;(0.13, 0.77, 5.39);(332.38, 57.47, 3.92);False;
29,24761;Right Hand Presence Physics;(0.21, 0.81, 5.37);(317.18, 16.09, 322.77)
29,24761;Left Hand Presence Physics;(0.09, 0.79, 5.43);(333.63, 28.40, 34.60)
29,24761;Right Controller;(0.21, 0.81, 5.37);(317.14, 16.45, 322.48)
29,24761;Left Controller;(0.08, 0.80, 5.43);(337.28, 34.28, 20.67)
29,24761;Metal Cube;(0.15, 0.77, 5.39);(306.12, 103.25, 330.49);False;
29,74908;Right Hand Presence Physics;(0.22, 0.82, 5.36);(314.86, 19.82, 320.00)
29,74908;Left Hand Presence Physics;(0.09, 0.77, 5.44);(342.14, 33.97, 19.39)
29,74908;Right Controller;(0.22, 0.82, 5.36);(314.97, 19.45, 320.20)
29,74908;Left Controller;(0.09, 0.78, 5.44);(342.06, 34.38, 19.43)
29,74908;Metal Cube;(0.16, 0.78, 5.38);(338.76, 57.69, 1.02);False;
30,25014;Right Hand Presence Physics;(0.20, 0.81, 5.37);(316.01, 14.42, 323.64)
30,25014;Left Hand Presence Physics;(0.05, 0.76, 5.40);(34.41, 325.18, 40.97)
30,25014;Right Controller;(0.20, 0.81, 5.37);(316.01, 14.41, 323.65)
30,25014;Left Controller;(0.11, 0.79, 5.42);(339.73, 37.56, 20.27)
30,25014;Metal Cube;(0.14, 0.77, 5.39);(338.09, 53.67, 3.98);False;
30,75164;Right Hand Presence Physics;(0.19, 0.80, 5.37);(316.39, 13.52, 324.30)
30,75164;Left Hand Presence Physics;(0.08, 0.81, 5.41);(359.70, 335.49, 15.00)
30,75164;Right Controller;(0.19, 0.81, 5.37);(316.38, 13.48, 324.33)
30,75164;Left Controller;(0.11, 0.79, 5.42);(339.33, 37.55, 20.50)
30,75164;Metal Cube;(0.13, 0.77, 5.39);(337.96, 53.04, 4.63);False;
31,25243;Right Hand Presence Physics;(0.22, 0.81, 5.36);(315.09, 19.43, 319.75)
31,25243;Left Hand Presence Physics;(0.08, 0.77, 5.45);(343.28, 33.63, 23.67)
31,25243;Right Controller;(0.22, 0.82, 5.36);(315.14, 19.17, 319.96)
31,25243;Left Controller;(0.09, 0.77, 5.45);(343.14, 33.95, 23.54)
31,25243;Metal Cube;(0.16, 0.78, 5.38);(339.06, 57.08, 1.04);False;
31,75372;Right Hand Presence Physics;(0.20, 0.80, 5.38);(316.78, 13.82, 323.69)
31,75372;Left Hand Presence Physics;(0.08, 0.78, 5.44);(341.44, 28.53, 34.87)
31,75372;Right Controller;(0.19, 0.80, 5.38);(316.78, 13.82, 323.69)
31,75372;Left Controller;(0.10, 0.79, 5.42);(341.02, 37.73, 22.98)
31,75372;Metal Cube;(0.14, 0.77, 5.39);(338.64, 52.92, 4.55);False;
32,25502;Right Hand Presence Physics;(0.19, 0.80, 5.38);(317.84, 12.41, 325.26)
32,25502;Left Hand Presence Physics;(0.08, 0.80, 5.42);(323.78, 42.31, 26.07)
32,25502;Right Controller;(0.19, 0.80, 5.38);(317.84, 12.41, 325.26)
32,25502;Left Controller;(0.10, 0.80, 5.42);(339.71, 38.58, 23.39)
32,25502;Metal Cube;(0.13, 0.76, 5.39);(337.61, 60.12, 10.91);False;
32,75594;Right Hand Presence Physics;(0.18, 0.79, 5.39);(318.69, 8.92, 327.77)
32,75594;Left Hand Presence Physics;(0.07, 0.80, 5.42);(307.75, 53.84, 31.71)
32,75594;Right Controller;(0.18, 0.79, 5.39);(318.69, 8.92, 327.77)
32,75594;Left Controller;(0.11, 0.80, 5.41);(340.12, 40.28, 23.64)
32,75594;Metal Cube;(0.12, 0.75, 5.38);(335.51, 74.61, 4.15);False;
33,25709;Right Hand Presence Physics;(0.25, 0.81, 5.37);(316.82, 31.99, 317.92)
33,25709;Left Hand Presence Physics;(0.05, 0.80, 5.43);(329.75, 25.30, 12.80)
33,25709;Right Controller;(0.25, 0.81, 5.37);(316.66, 32.01, 318.29)
33,25709;Left Controller;(0.05, 0.80, 5.43);(329.46, 25.67, 11.89)
33,25709;Metal Cube;(0.19, 0.77, 5.40);(341.36, 68.31, 0.97);False;
33,75848;Right Hand Presence Physics;(0.19, 0.80, 5.38);(314.89, 20.27, 326.98)
33,75848;Left Hand Presence Physics;(0.07, 0.79, 5.40);(320.59, 15.64, 24.47)
33,75848;Right Controller;(0.19, 0.80, 5.38);(314.84, 19.98, 327.23)
33,75848;Left Controller;(0.10, 0.79, 5.40);(333.13, 36.98, 11.43)
33,75848;Metal Cube;(0.13, 0.76, 5.40);(335.68, 61.45, 5.18);False;
34,25964;Right Hand Presence Physics;(0.17, 0.79, 5.38);(315.11, 15.57, 329.93)
34,25964;Left Hand Presence Physics;(0.07, 0.79, 5.40);(324.53, 18.82, 8.80)
34,25964;Right Controller;(0.17, 0.79, 5.38);(315.12, 15.56, 329.93)
34,25964;Left Controller;(0.11, 0.80, 5.40);(332.76, 37.68, 12.50)
34,25964;Metal Cube;(0.12, 0.75, 5.40);(334.45, 58.04, 7.06);False;
34,76072;Right Hand Presence Physics;(0.23, 0.80, 5.38);(317.51, 29.95, 323.31)
34,76072;Left Hand Presence Physics;(0.09, 0.76, 5.42);(343.48, 37.66, 26.67)
34,76072;Right Controller;(0.23, 0.80, 5.38);(317.38, 30.89, 323.46)
34,76072;Left Controller;(0.09, 0.76, 5.42);(343.83, 38.59, 26.70)
34,76072;Metal Cube;(0.17, 0.76, 5.41);(339.37, 68.73, 4.81);False;
35,26177;Right Hand Presence Physics;(0.17, 0.79, 5.36);(306.56, 36.41, 329.05)
35,26177;Left Hand Presence Physics;(0.09, 0.78, 5.42);(340.58, 27.62, 34.79)
35,26177;Right Controller;(0.17, 0.80, 5.36);(306.43, 35.74, 329.49)
35,26177;Left Controller;(0.09, 0.79, 5.42);(340.28, 31.84, 35.46)
35,26177;Metal Cube;(0.14, 0.77, 5.40);(312.52, 113.98, 338.91);False;
35,76347;Right Hand Presence Physics;(0.16, 0.79, 5.36);(307.24, 30.69, 331.64)
35,76347;Left Hand Presence Physics;(0.09, 0.73, 5.44);(335.53, 16.42, 102.86)
35,76347;Right Controller;(0.16, 0.79, 5.36);(307.26, 30.72, 331.60)
35,76347;Left Controller;(0.09, 0.78, 5.43);(340.92, 32.39, 34.69)
35,76347;Metal Cube;(0.12, 0.76, 5.39);(304.58, 205.08, 250.68);False;
36,26431;Right Hand Presence Physics;(0.22, 0.78, 5.41);(330.31, 9.66, 308.69)
36,26431;Left Hand Presence Physics;(0.07, 0.81, 5.41);(322.69, 32.18, 354.03)
36,26431;Right Controller;(0.22, 0.79, 5.41);(330.22, 9.03, 308.91)
36,26431;Left Controller;(0.07, 0.81, 5.41);(323.30, 32.76, 354.52)
36,26431;Metal Cube;(0.16, 0.76, 5.40);(356.70, 40.65, 2.19);False;
36,52859;Metal Cube;(0.13, 0.76, 5.39);(354.29, 28.09, 12.67);True;Left Hand
36,76545;Right Hand Presence Physics;(0.20, 0.78, 5.41);(328.78, 5.14, 316.19)
36,76545;Left Hand Presence Physics;(0.07, 0.79, 5.41);(327.89, 33.92, 6.47)
36,76545;Right Controller;(0.20, 0.78, 5.41);(328.86, 5.64, 316.43)
36,76545;Left Controller;(0.07, 0.79, 5.41);(327.90, 33.91, 6.72)
36,76545;Metal Cube;(0.13, 0.76, 5.40);(353.64, 34.42, 4.34);True;Left Hand
36,80747;Metal Cube;(0.13, 0.76, 5.40);(353.15, 34.96, 4.57);False;
37,26665;Right Hand Presence Physics;(0.24, 0.79, 5.41);(327.99, 13.56, 309.10)
37,26665;Left Hand Presence Physics;(0.05, 0.76, 5.45);(340.82, 34.30, 47.93)
37,26665;Right Controller;(0.24, 0.79, 5.41);(327.97, 13.49, 309.13)
37,26665;Left Controller;(0.05, 0.76, 5.45);(340.90, 34.56, 48.01)
37,26665;Metal Cube;(0.10, 0.77, 5.42);(359.69, 51.37, 42.47);False;
37,76852;Right Hand Presence Physics;(0.20, 0.76, 5.39);(329.55, 31.52, 301.54)
37,76852;Left Hand Presence Physics;(0.07, 0.78, 5.41);(330.69, 33.69, 16.88)
37,76852;Right Controller;(0.16, 0.78, 5.40);(325.59, 359.28, 321.55)
37,76852;Left Controller;(0.07, 0.78, 5.41);(330.55, 33.76, 16.40)
37,76852;Metal Cube;(0.13, 0.75, 5.40);(355.39, 38.88, 12.58);False;
38,26937;Right Hand Presence Physics;(0.20, 0.79, 5.36);(4.54, 69.42, 348.61)
38,26937;Left Hand Presence Physics;(0.08, 0.77, 5.41);(331.24, 34.96, 14.62)
38,26937;Right Controller;(0.15, 0.78, 5.40);(325.23, 357.98, 322.91)
38,26937;Left Controller;(0.08, 0.77, 5.41);(331.24, 34.96, 14.63)
38,26937;Metal Cube;(0.14, 0.74, 5.39);(356.08, 39.22, 10.57);False;
38,77037;Right Hand Presence Physics;(0.34, 0.77, 5.38);(340.49, 46.58, 298.37)
38,77037;Left Hand Presence Physics;(0.05, 0.77, 5.45);(336.70, 26.66, 31.63)
38,77037;Right Controller;(0.34, 0.77, 5.38);(340.85, 47.68, 297.99)
38,77037;Left Controller;(0.05, 0.77, 5.45);(336.80, 26.32, 31.83)
38,77037;Metal Cube;(0.11, 0.75, 5.43);(359.44, 37.76, 26.47);False;
39,2714;Right Hand Presence Physics;(0.22, 0.79, 5.41);(326.10, 12.55, 325.83)
39,2714;Left Hand Presence Physics;(0.04, 0.78, 5.43);(328.19, 21.69, 23.43)
39,2714;Right Controller;(0.21, 0.79, 5.41);(326.01, 11.47, 326.85)
39,2714;Left Controller;(0.04, 0.78, 5.43);(328.19, 21.69, 23.43)
39,2714;Metal Cube;(0.10, 0.76, 5.43);(352.25, 29.61, 17.87);False;
39,39692;Metal Cube;(0.11, 0.76, 5.42);(352.50, 30.48, 17.05);True;Right Hand
39,77268;Right Hand Presence Physics;(0.21, 0.79, 5.40);(322.78, 12.18, 324.38)
39,77268;Left Hand Presence Physics;(0.06, 0.77, 5.43);(331.45, 29.36, 19.80)
39,77268;Right Controller;(0.21, 0.80, 5.39);(322.65, 12.61, 324.04)
39,77268;Left Controller;(0.06, 0.77, 5.43);(331.99, 30.33, 19.33)
39,77268;Metal Cube;(0.12, 0.77, 5.41);(349.63, 37.70, 27.34);True;Right Hand
40,27396;Right Hand Presence Physics;(0.17, 0.79, 5.39);(322.98, 2.54, 330.65)
40,27396;Left Hand Presence Physics;(0.09, 0.77, 5.40);(330.95, 38.93, 10.23)
40,27396;Right Controller;(0.17, 0.79, 5.39);(322.97, 2.50, 330.64)
40,27396;Left Controller;(0.09, 0.77, 5.40);(330.98, 39.02, 10.14)
40,27396;Metal Cube;(0.16, 0.77, 5.39);(340.52, 27.93, 31.07);True;Right Hand
40,77505;Right Hand Presence Physics;(0.23, 0.83, 5.34);(313.88, 14.07, 317.55)
40,77505;Left Hand Presence Physics;(0.11, 0.74, 5.40);(340.86, 44.07, 1.04)
40,77505;Right Controller;(0.23, 0.83, 5.34);(313.60, 14.66, 317.00)
40,77505;Left Controller;(0.11, 0.74, 5.40);(341.25, 44.30, 0.73)
40,77505;Metal Cube;(0.17, 0.76, 5.37);(326.98, 38.28, 50.06);True;Right Hand
41,27603;Right Hand Presence Physics;(0.19, 0.78, 5.41);(327.09, 6.48, 330.57)
41,27603;Left Hand Presence Physics;(0.02, 0.82, 5.41);(317.96, 22.74, 20.28)
41,27603;Right Controller;(0.19, 0.78, 5.41);(327.79, 6.12, 330.75)
41,27603;Left Controller;(0.01, 0.83, 5.41);(317.46, 21.95, 20.59)
41,27603;Metal Cube;(0.08, 0.79, 5.41);(348.09, 29.54, 2.18);True;Right Hand
41,35981;Metal Cube;(0.07, 0.79, 5.41);(349.06, 28.48, 356.16);False;
41,77742;Right Hand Presence Physics;(0.18, 0.78, 5.41);(325.72, 4.49, 331.93)
41,77742;Left Hand Presence Physics;(0.04, 0.80, 5.41);(322.19, 29.64, 12.16)
41,77742;Right Controller;(0.18, 0.78, 5.41);(325.68, 4.18, 331.88)
41,77742;Left Controller;(0.05, 0.80, 5.41);(322.37, 29.88, 11.93)
41,77742;Metal Cube;(0.10, 0.76, 5.40);(354.22, 33.09, 353.07);False;
41,9302;Metal Cube;(0.10, 0.75, 5.39);(359.59, 43.32, 350.00);True;Right Hand
42,27865;Right Hand Presence Physics;(0.19, 0.79, 5.40);(322.47, 5.39, 331.89)
42,27865;Left Hand Presence Physics;(0.06, 0.79, 5.40);(323.64, 33.14, 5.62)
42,27865;Right Controller;(0.19, 0.79, 5.39);(322.24, 5.73, 331.61)
42,27865;Left Controller;(0.06, 0.79, 5.40);(323.70, 33.24, 5.18)
42,27865;Metal Cube;(0.12, 0.75, 5.40);(351.38, 34.34, 354.97);True;Right Hand
42,77957;Right Hand Presence Physics;(0.18, 0.81, 5.37);(316.55, 4.07, 332.98)
42,77957;Left Hand Presence Physics;(0.10, 0.77, 5.39);(330.01, 44.60, 357.53)
42,77957;Right Controller;(0.17, 0.81, 5.37);(316.88, 3.90, 332.92)
42,77957;Left Controller;(0.09, 0.77, 5.39);(329.13, 44.55, 357.89)
42,77957;Metal Cube;(0.16, 0.75, 5.38);(335.05, 37.53, 14.60);True;Right Hand
43,28113;Right Hand Presence Physics;(0.18, 0.81, 5.37);(316.88, 5.46, 332.83)
43,28113;Left Hand Presence Physics;(0.02, 0.81, 5.41);(316.89, 16.60, 22.07)
43,28113;Right Controller;(0.19, 0.81, 5.37);(316.72, 6.22, 332.30)
43,28113;Left Controller;(0.01, 0.81, 5.41);(317.16, 15.02, 23.46)
43,28113;Metal Cube;(0.07, 0.77, 5.40);(352.02, 43.58, 352.76);True;Right Hand
43,78233;Right Hand Presence Physics;(0.15, 0.79, 5.38);(319.56, 358.30, 336.60)
43,78233;Left Hand Presence Physics;(0.07, 0.80, 5.37);(317.12, 42.59, 359.46)
43,78233;Right Controller;(0.15, 0.79, 5.38);(319.60, 357.92, 336.84)
43,78233;Left Controller;(0.07, 0.80, 5.37);(317.32, 42.92, 359.32)
43,78233;Metal Cube;(0.12, 0.75, 5.39);(347.48, 24.94, 344.68);True;Right Hand
44,28333;Right Hand Presence Physics;(0.16, 0.80, 5.38);(318.88, 0.39, 335.13)
44,28333;Left Hand Presence Physics;(0.08, 0.79, 5.37);(320.22, 46.19, 355.65)
44,28333;Right Controller;(0.16, 0.80, 5.38);(318.87, 0.38, 335.14)
44,28333;Left Controller;(0.08, 0.79, 5.37);(320.52, 47.62, 354.10)
44,28333;Metal Cube;(0.14, 0.75, 5.38);(343.21, 25.32, 353.25);True;Right Hand
44,78447;Right Hand Presence Physics;(0.19, 0.80, 5.38);(317.96, 6.51, 332.38)
44,78447;Left Hand Presence Physics;(0.03, 0.80, 5.41);(320.26, 23.90, 17.94)
44,78447;Right Controller;(0.19, 0.81, 5.38);(317.94, 7.15, 332.00)
44,78447;Left Controller;(0.03, 0.81, 5.42);(320.83, 22.23, 19.78)
44,78447;Metal Cube;(0.08, 0.76, 5.40);(353.55, 42.20, 353.54);True;Right Hand
45,28567;Right Hand Presence Physics;(0.19, 0.80, 5.38);(318.83, 5.83, 332.69)
45,28567;Left Hand Presence Physics;(0.06, 0.80, 5.39);(320.75, 35.43, 11.13)
45,28567;Right Controller;(0.19, 0.80, 5.38);(318.84, 5.89, 332.65)
45,28567;Left Controller;(0.05, 0.80, 5.40);(320.84, 34.94, 11.71)
45,28567;Metal Cube;(0.11, 0.76, 5.39);(350.84, 34.86, 355.03);True;Right Hand
45,77314;Metal Cube;(0.13, 0.75, 5.39);(348.17, 25.63, 354.68);False;
45,78694;Right Hand Presence Physics;(0.21, 0.80, 5.39);(320.67, 10.40, 330.43)
45,78694;Left Hand Presence Physics;(0.07, 0.79, 5.38);(320.00, 44.38, 4.54)
45,78694;Right Controller;(0.21, 0.80, 5.39);(320.62, 10.37, 330.41)
45,78694;Left Controller;(0.07, 0.79, 5.38);(320.03, 44.38, 4.56)
45,78694;Metal Cube;(0.13, 0.75, 5.39);(348.17, 25.63, 354.68);False;
46,21875;Metal Cube;(0.13, 0.75, 5.38);(349.89, 27.58, 355.09);True;Right Hand
46,28815;Right Hand Presence Physics;(0.21, 0.80, 5.40);(323.91, 23.43, 327.06)
46,28815;Left Hand Presence Physics;(0.07, 0.79, 5.38);(321.60, 45.82, 5.53)
46,28815;Right Controller;(0.19, 0.80, 5.39);(319.61, 4.71, 333.36)
46,28815;Left Controller;(0.07, 0.79, 5.38);(321.60, 45.82, 5.53)
46,28815;Metal Cube;(0.13, 0.75, 5.38);(349.44, 25.04, 353.40);True;Right Hand
46,78956;Right Hand Presence Physics;(0.19, 0.81, 5.34);(306.27, 96.66, 316.20)
46,78956;Left Hand Presence Physics;(0.08, 0.77, 5.41);(331.31, 37.86, 9.31)
46,78956;Right Controller;(0.17, 0.81, 5.36);(314.25, 356.34, 337.43)
46,78956;Left Controller;(0.08, 0.77, 5.41);(331.74, 37.55, 9.59)
46,78956;Metal Cube;(0.14, 0.75, 5.39);(335.69, 55.18, 6.96);True;Right Hand
47,29049;Right Hand Presence Physics;(0.20, 0.81, 5.33);(310.40, 78.72, 318.08)
47,29049;Left Hand Presence Physics;(0.08, 0.78, 5.38);(325.60, 45.53, 3.86)
47,29049;Right Controller;(0.15, 0.80, 5.37);(316.38, 354.14, 338.83)
47,29049;Left Controller;(0.08, 0.78, 5.38);(325.61, 45.52, 3.87)
47,29049;Metal Cube;(0.15, 0.75, 5.38);(341.40, 39.05, 4.59);True;Right Hand
47,79168;Right Hand Presence Physics;(0.20, 0.80, 5.33);(311.35, 78.90, 317.35)
47,79168;Left Hand Presence Physics;(0.08, 0.78, 5.38);(325.46, 45.08, 4.13)
47,79168;Right Controller;(0.16, 0.80, 5.37);(316.51, 354.35, 338.87)
47,79168;Left Controller;(0.08, 0.78, 5.38);(325.46, 45.06, 4.14)
47,79168;Metal Cube;(0.14, 0.75, 5.38);(342.03, 39.29, 3.66);True;Right Hand
48,02853;Metal Cube;(0.14, 0.75, 5.38);(343.90, 35.50, 2.78);False;
48,29294;Right Hand Presence Physics;(0.20, 0.81, 5.36);(309.92, 51.65, 321.79)
48,29294;Left Hand Presence Physics;(0.08, 0.78, 5.39);(325.39, 44.23, 4.69)
48,29294;Right Controller;(0.17, 0.80, 5.38);(317.75, 3.15, 331.64)
48,29294;Left Controller;(0.08, 0.78, 5.39);(325.38, 44.21, 4.69)
48,29294;Metal Cube;(0.14, 0.75, 5.38);(343.88, 35.12, 2.98);False;
48,79428;Right Hand Presence Physics;(0.18, 0.80, 5.35);(317.75, 44.10, 317.71)
48,79428;Left Hand Presence Physics;(0.07, 0.78, 5.39);(324.60, 40.38, 6.64)
48,79428;Right Controller;(0.12, 0.79, 5.37);(318.21, 355.65, 335.72)
48,79428;Left Controller;(0.07, 0.78, 5.39);(324.60, 40.38, 6.64)
48,79428;Metal Cube;(0.13, 0.76, 5.39);(344.36, 14.14, 2.00);False;
49,28163;Metal Cube;(0.13, 0.75, 5.39);(344.21, 37.24, 3.39);True;Right Hand
49,29551;Right Hand Presence Physics;(0.18, 0.80, 5.37);(316.23, 17.68, 326.25)
49,29551;Left Hand Presence Physics;(0.07, 0.78, 5.39);(324.42, 39.69, 6.93)
49,29551;Right Controller;(0.17, 0.80, 5.37);(317.66, 5.20, 330.96)
49,29551;Left Controller;(0.07, 0.78, 5.39);(324.43, 39.72, 6.91)
49,29551;Metal Cube;(0.13, 0.76, 5.39);(343.33, 34.48, 4.16);True;Right Hand
49,79672;Right Hand Presence Physics;(0.14, 0.80, 5.37);(316.77, 351.93, 340.27)
49,79672;Left Hand Presence Physics;(0.07, 0.78, 5.39);(324.37, 38.93, 7.53)
49,79672;Right Controller;(0.13, 0.80, 5.37);(316.70, 350.50, 341.40)
49,79672;Left Controller;(0.07, 0.78, 5.39);(324.37, 38.93, 7.53)
49,79672;Metal Cube;(0.13, 0.76, 5.38);(340.07, 41.64, 5.84);True;Right Hand
50,04722;Metal Cube;(0.13, 0.76, 5.38);(337.89, 47.08, 4.89);False;
50,29781;Right Hand Presence Physics;(0.22, 0.80, 5.37);(320.94, 24.48, 316.43)
50,29781;Left Hand Presence Physics;(0.07, 0.78, 5.40);(324.41, 37.26, 8.37)
50,29781;Right Controller;(0.23, 0.80, 5.37);(322.07, 26.99, 314.48)
50,29781;Left Controller;(0.07, 0.78, 5.40);(324.41, 37.04, 8.48)
50,29781;Metal Cube;(0.13, 0.76, 5.38);(337.83, 45.84, 5.38);False;
50,79898;Right Hand Presence Physics;(0.28, 0.80, 5.37);(324.21, 35.85, 310.06)
50,79898;Left Hand Presence Physics;(0.02, 0.77, 5.48);(345.04, 31.63, 40.34)
50,79898;Right Controller;(0.28, 0.81, 5.37);(323.92, 35.10, 310.60)
50,79898;Left Controller;(0.02, 0.77, 5.48);(344.69, 33.11, 37.29)
50,79898;Metal Cube;(0.08, 0.77, 5.45);(352.28, 45.26, 39.20);False;
51,30012;Right Hand Presence Physics;(0.26, 0.81, 5.37);(319.96, 28.38, 316.66)
51,30012;Left Hand Presence Physics;(0.04, 0.68, 5.38);(27.69, 66.44, 303.27)
51,30012;Right Controller;(0.26, 0.81, 5.37);(319.96, 28.33, 316.68)
51,30012;Left Controller;(0.03, 0.68, 5.38);(30.63, 69.34, 303.83)
51,30012;Metal Cube;(0.01, 0.62, 5.38);(39.95, 55.35, 298.25);False;
51,4951;Metal Cube;(-0.08, 0.97, 5.51);(335.53, 337.94, 49.09);False;
51,80148;Right Hand Presence Physics;(0.26, 0.81, 5.37);(319.71, 28.24, 316.84)
51,80148;Left Hand Presence Physics;(-0.15, 0.95, 5.38);(307.60, 321.27, 65.33)
51,80148;Right Controller;(0.26, 0.81, 5.37);(319.71, 28.24, 316.84)
51,80148;Left Controller;(-0.15, 0.95, 5.38);(307.92, 321.12, 65.73)
51,80148;Metal Cube;(-0.34, 1.16, 5.68);(56.28, 17.87, 240.33);False;
52,30244;Right Hand Presence Physics;(0.25, 0.81, 5.36);(319.81, 27.47, 317.51)
52,30244;Left Hand Presence Physics;(-0.16, 0.94, 5.39);(310.20, 324.92, 62.07)
52,30244;Right Controller;(0.25, 0.81, 5.36);(319.81, 27.44, 317.56)
52,30244;Left Controller;(-0.16, 0.94, 5.39);(310.20, 324.92, 62.08)
52,30244;Metal Cube;(-0.72, 0.05, 5.96);(0.63, 273.34, 89.79);False;
52,80351;Right Hand Presence Physics;(0.25, 0.81, 5.37);(319.89, 27.20, 317.83)
52,80351;Left Hand Presence Physics;(0.03, 0.72, 5.44);(341.69, 44.11, 313.56)
52,80351;Right Controller;(0.25, 0.81, 5.37);(319.89, 27.20, 317.83)
52,80351;Left Controller;(0.03, 0.71, 5.44);(342.84, 44.01, 313.52)
52,80351;Metal Cube;(-1.04, 0.05, 6.15);(0.25, 229.40, 89.41);False;
53,30501;Right Hand Presence Physics;(0.25, 0.81, 5.37);(319.63, 26.57, 318.18)
53,30501;Left Hand Presence Physics;(0.04, 0.65, 5.45);(354.70, 42.00, 312.40)
53,30501;Right Controller;(0.25, 0.81, 5.37);(319.63, 26.57, 318.19)
53,30501;Left Controller;(0.04, 0.65, 5.45);(354.78, 42.01, 312.42)
53,30501;Metal Cube;(-1.33, 0.05, 6.25);(0.38, 229.40, 89.52);False;
53,80946;Right Hand Presence Physics;(0.25, 0.81, 5.37);(319.87, 25.79, 318.85)
53,80946;Left Hand Presence Physics;(0.05, 0.64, 5.46);(2.92, 42.25, 311.00)
53,80946;Right Controller;(0.25, 0.81, 5.37);(319.87, 25.79, 318.85)
53,80946;Left Controller;(0.05, 0.64, 5.46);(3.37, 42.17, 310.96)
53,80946;Metal Cube;(-1.60, 0.05, 6.28);(0.42, 229.71, 89.59);False;
54,3235;Right Hand Presence Physics;(0.25, 0.81, 5.37);(320.01, 25.94, 318.75)
54,3235;Left Hand Presence Physics;(0.05, 0.64, 5.46);(3.41, 42.05, 310.16)
54,3235;Right Controller;(0.25, 0.81, 5.37);(320.02, 25.93, 318.76)
54,3235;Left Controller;(0.05, 0.64, 5.46);(3.58, 42.11, 310.08)
54,3235;Metal Cube;(-1.82, 0.05, 6.29);(0.43, 229.97, 89.59);False;
54,83671;Right Hand Presence Physics;(0.25, 0.81, 5.37);(320.05, 25.93, 318.91)
54,83671;Left Hand Presence Physics;(0.05, 0.65, 5.46);(359.41, 41.56, 309.01)
54,83671;Right Controller;(0.25, 0.81, 5.37);(320.07, 25.87, 318.96)
54,83671;Left Controller;(0.05, 0.66, 5.46);(357.21, 40.31, 309.49)
54,83671;Metal Cube;(-2.00, 0.05, 6.31);(0.43, 230.10, 89.59);False;
